path_length_m,mission_time_s,mission_time_plan_s,cruise_speed_ms,cruise_altitude_m,n_waypoints,feasible,hover_time_s,transition_time_s,cruise_time_s,hover_fraction,cruise_fraction,collective_hover_deg,rotor_rpm_hover,thrust_per_rotor_N,total_thrust_hover_N,v_induced_hover_ms,CT_hover,figure_of_merit,tip_speed_hover_ms,tip_mach_hover,power_hover_shaft_W,power_hover_elec_W,CL_cruise,CD_cruise,LD_ratio,q_cruise_Pa,Re_cruise,Mach_cruise,CD_wing,CD_fuselage,e_oswald,thrust_cruise_N,power_cruise_shaft_W,power_cruise_elec_W,propulsive_efficiency,tip_mach_cruise,motor_eta_hover,motor_eta_cruise,motor_peak_torque_Nm,motor_peak_current_A,motor_peak_temp_C,motor_temp_final_C,soc_initial,soc_final,soc_minimum,soh_final,energy_consumed_wh,energy_consumed_plan_wh,energy_remaining_wh,battery_peak_temp_C,battery_temp_final_C,battery_peak_current_A,battery_peak_crate,battery_V_min,battery_V_final,pack_capacity_wh,range_km_remaining,motor_temp_rise_C,battery_temp_rise_C,thermal_margin_motor_C,nacelle_tilt_time_s,nacelle_transition_s,spl_hover_total_dB,spl_hover_a_dB,spl_hover_rotor_dB,spl_hover_loading_dB,spl_hover_bvi_dB,bpf_hover_Hz,detection_range_hover_km,spl_cruise_total_dB,spl_cruise_a_dB,spl_cruise_rotor_dB,bpf_cruise_Hz,detection_range_cruise_km,ir_mwir_hover_W_sr,ir_lwir_hover_W_sr,ir_contrast_hover,ir_motor_hover_W_sr,ir_mwir_cruise_W_sr,ir_lwir_cruise_W_sr,ir_contrast_cruise,rcs_hover_x_m2,rcs_hover_x_dBsm,rcs_hover_ku_m2,rcs_cruise_x_m2,rcs_cruise_x_dBsm,rcs_cruise_ku_m2,rcs_rotor_x_m2,rcs_noseon_x_m2,rcs_noseon_x_dBsm,risk_label,max_combined_threat,energy_cost_wh_plan,threat_cost
24505.815348056203,402.59213848207577,980.2326139222481,71.53058285760498,800.0,8,1,60.0,60.0,282.59213848207577,0.14903420674388385,0.7019315865122323,19.999991416931152,811.6902097686663,3633.0231424373264,7266.046284874653,11.292318900414775,0.00882466893762386,0.8758282746648476,170.0,0.49955921245959445,72806.9844159718,78202.99077977637,0.3970903814766845,0.08051102817220669,4.932124088979956,2900.1173268655252,5484011.352416381,0.21019859787718184,0.015293636867858864,0.06521739130434782,0.7913754355901045,2685.1514197687134,202179.4169652438,206305.52751555492,0.98,0.41140170437848955,0.9554355793850424,0.8425262348599736,722.0693463044422,756.0935563397301,150.0,150.0,0.9,0.42248104161750605,0.42248104161750605,0.9999326267763518,16209.307669167187,2940.697841766744,16882.34242303554,45.85924265065088,45.830206800785255,500.0,5.0,327.197815390918,364.5107950280041,39960.0,1.6259646662889247,130.0,20.859242650650877,0.0,9.0,60.0,97.33197363481958,92.33197363481958,97.33168224989726,97.3294865947168,0.005218510145704925,54.11268065124442,1.8,100.87256521331427,95.87256521331427,100.87235637836528,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.78774816677801,110.81138973395686,2.1477931292978223,0.1120540508476954,-9.505724387362257,0.13723762409436727,0.14228970348935163,-8.468265256328415,0.17426858460041328,0.0,0.13507589466384406,-8.694221472662134,0,0.7630060911178589,2940.697841766744,0.6880779266357422
8380.096998618497,193.28909283131833,335.20387994473987,62.87158851942809,200.0,4,1,60.0,60.0,73.28909283131831,0.31041586010422983,0.3791682797915403,19.999991416931152,811.6902097686663,3851.06651876271,7702.13303752542,11.292318900414777,0.00882466893762386,0.8660037056558486,170.0,0.49955921245959445,77176.64573650985,82896.50455049393,0.48489887053798403,0.08409335494764622,5.766197232110269,2374.9461292299793,4820155.119822819,0.1847534190991128,0.01887596364329839,0.06521739130434782,0.7913754355901045,2296.747660009064,152000.1829611044,155102.22751133103,0.98,0.41140170437848955,0.9529998015595024,0.8766671311113802,542.8577962896586,568.4374830258206,150.0,150.0,0.9,0.741127298991133,0.741127298991133,0.9999832201609758,5885.244138544334,1005.6116398342197,29615.446867685678,30.568441058730603,30.568441058730603,397.25506991661575,3.9725506991661574,348.2479394040815,377.52761093269936,39960.0,3.334664819240109,130.0,5.568441058730603,0.0,9.0,60.0,97.83765899691822,92.83765899691822,97.8373928411297,97.8353819211355,0.005235633105810135,54.11268065124442,1.9,100.87232615162671,95.87232615162671,100.87214463035096,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,18.790073367629894,105.22441085872741,2.142645156386039,0.07969682940031947,-10.985589559104806,0.09760828307421167,0.11633044243832126,-9.343066201560534,0.14247511276304842,0.0,0.13507589466384406,-8.694221472662134,0,0.9600667357444763,1005.6116398342197,0.9481551647186279
16879.673159054317,274.71486361012995,675.1869263621727,78.61436732998467,1000.0,6,1,60.0,60.0,154.71486361012995,0.21840827690033854,0.5631834461993229,19.999991416931152,811.6902097686663,3562.4842475532437,7124.968495106487,11.292318900414777,0.008824668937623861,0.8789915650545898,170.0,0.49955921245959445,71393.36165080001,76684.59898045115,0.33526194445571095,0.07841656014411952,4.2753972354760625,3434.9520269047557,6027101.495298824,0.23101489077280243,0.013199168839771687,0.06521739130434784,0.7913754355901045,3097.606905414333,256333.06011172576,261564.3470527814,0.98,0.41140170437848955,0.9562247967734399,0.8085171536836926,915.4752146847349,958.6127902457957,150.0,150.0,0.9,0.591216971416148,0.591216971416148,0.999957652274779,10643.613383128592,2025.5607790865179,23625.030177789275,39.78169170504443,39.78169170504443,500.0,5.0,328.6190704195643,370.568652217297,39960.0,1.9723920726133541,130.0,14.78169170504443,0.0,9.0,60.0,97.16187580125869,92.16187580125869,97.16157540048746,97.159313852676,0.005212751525954381,54.11268065124442,1.8,100.87279294783498,95.87279294783498,100.87255718831946,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,20.607162318470046,115.40010898343225,2.152011497447483,0.13418074063883537,-8.723098152737466,0.16433717393693859,0.15220452568218587,-8.17572433967687,0.18641171223184652,0.0,0.13507589466384406,-8.694221472662134,0,0.7596449255943298,2025.5607790865179,0.6446637511253357
16164.923086687802,277.839922662179,646.596923467512,74.20551242003506,800.0,6,1,60.0,60.0,157.83992266217902,0.21595168694656244,0.5680966261068752,19.999991416931152,811.6902097686663,3633.0231424373264,7266.046284874653,11.292318900414775,0.00882466893762386,0.8758282746648476,170.0,0.49955921245959445,72806.9844159718,78202.99077977637,0.368978072957025,0.07951486727180827,4.640365828641016,3121.0762374660194,5689089.285536021,0.21805910202772572,0.01429747596746044,0.06521739130434784,0.7913754355901045,2853.977571824011,222927.22963419807,227476.76493285518,0.98,0.41140170437848955,0.9554355793850424,0.8291660384848939,796.1686772649931,833.6844788115111,150.0,150.0,0.9,0.5921102681452309,0.5921102681452309,0.9999581523750679,10632.468356628304,1939.7907704025363,23660.72631508343,39.56251648034278,39.56251648034278,500.0,5.0,328.4360731894806,370.2877652619705,39960.0,2.1439995823544447,130.0,14.56251648034278,0.0,9.0,60.0,97.33197363481958,92.33197363481958,97.33168224989726,97.3294865947168,0.005218510145704925,54.11268065124442,1.8,100.87265543382222,95.87265543382222,100.87243615249199,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,20.096827389258806,112.5422333798493,2.1493853107781624,0.12086860649986342,-9.176864848656379,0.1480332059229558,0.15066250297019756,-8.21994821868815,0.1845231278237695,0.0,0.13507589466384406,-8.694221472662134,1,0.9118715524673462,1939.7907704025363,0.8099350333213806
20543.777842396565,349.59084185140836,821.7511136958626,70.94070278968891,900.0,8,1,60.0,60.0,229.59084185140836,0.1716292099708455,0.6567415800583091,19.999991416931152,811.6902097686663,3597.62141820234,7195.24283640468,11.292318900414777,0.008824668937623861,0.8774168770186349,170.0,0.49955921245959445,72097.52216274044,77440.94754322282,0.40769428745881525,0.0809057680161484,5.039125113767431,2824.6868574740774,5438787.21387615,0.20846518598204206,0.015688376711800574,0.06521739130434784,0.7913754355901045,2628.1347855042013,196254.4512733646,200259.6441564945,0.98,0.41140170437848955,0.9558315996008874,0.8464201680555504,700.9087545477307,733.9358686363673,150.0,150.0,0.9,0.4977677868003303,0.4977677868003303,0.9999440781584499,13740.157243817053,2465.2533410875876,19890.8007605412,43.21168114914629,43.20430142416315,500.0,5.0,327.61331138817803,366.71750892659895,39960.0,1.957274837632208,130.0,18.211681149146287,0.0,9.0,60.0,97.24702170881648,92.24702170881648,97.24672585562915,97.24449753609507,0.00521563405274534,54.11268065124442,1.8,100.87253872169696,95.87253872169696,100.87233285674814,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.719645328949365,110.43001384211645,2.1474421377744526,0.07958937821431483,-10.991448881758426,0.09747668278522754,0.1141015194872117,-9.427085720540257,0.13974525080994998,0.0,0.13507589466384406,-8.694221472662134,0,0.5889067053794861,2465.2533410875876,0.5566056966781616
19234.117611629405,333.643499809842,769.3647044651761,70.28896218983975,900.0,8,1,60.0,60.0,213.643499809842,0.1798326658070564,0.6403346683858873,19.999991416931152,811.6902097686663,3597.62141820234,7195.24283640468,11.292318900414777,0.008824668937623861,0.8774168770186349,170.0,0.49955921245959445,72097.52216274044,77440.94754322282,0.41528986967569753,0.08119491452034663,5.114727592596086,2773.0238075671637,5388820.43455438,0.20654999174210917,0.015977523215998813,0.06521739130434782,0.7913754355901045,2589.287456710473,191577.1875193145,195486.92604011684,0.98,0.41140170437848955,0.9558315996008874,0.8495193441602041,684.204241140409,716.4442315606377,150.0,150.0,0.9,0.5208264748375623,0.5208264748375623,0.9999475998940326,12985.366683601193,2308.0941133955284,20812.225934508988,42.32839889023052,42.32839889023052,500.0,5.0,327.7268810062133,367.80473144527593,39960.0,2.078669504102372,130.0,17.328398890230517,0.0,9.0,60.0,97.24702170881648,92.24702170881648,97.24672585562915,97.24449753609507,0.00521563405274534,54.11268065124442,1.8,100.87251746532827,95.87251746532827,100.87231403768051,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.64442402315534,110.0087745296699,2.1470543879082884,0.13327823444684084,-8.752407690515827,0.16323183410689412,0.15427141014738815,-8.117145507072522,0.18894311838036199,0.0,0.13507589466384406,-8.694221472662134,0,0.9594934582710266,2308.0941133955284,0.9355748891830444
9839.530589482993,206.1900001691588,393.5812235793197,67.30645446403663,600.0,4,1,60.0,60.0,86.19000016915878,0.2909937433957799,0.4180125132084402,19.999991416931152,811.6902097686663,3704.6257646876184,7409.251529375237,11.292318900414777,0.008824668937623861,0.8726092654604144,170.0,0.49955921245959445,74241.924629103,79744.27994533083,0.4398284211699433,0.08216551504322481,5.352956418986272,2618.31350640983,5160161.508909474,0.19778564344412763,0.016948123738876983,0.06521739130434782,0.7913754355901045,2474.053394686149,175283.96015898796,178861.18383570202,0.9799999999999999,0.41140170437848955,0.9546350431322486,0.8604926052395109,626.014143424957,655.5121920680177,150.0,150.0,0.9,0.7084561394458087,0.7084561394458087,0.9999770946043619,6885.8394459690435,1180.743670737959,28309.907332254515,33.19465221886413,33.19465221886413,466.5346742005949,4.665346742005949,335.5994582429748,376.32687967177174,39960.0,2.959215272544949,130.0,8.194652218864128,0.0,9.0,60.0,97.50129894918251,92.50129894918251,97.50101626905625,97.49888429396921,0.005224243138801552,54.11268065124442,1.9,100.8724412048759,95.8724412048759,100.8722466278958,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.300508872274325,108.08284968473623,2.1452806295326248,0.12524423424957853,-9.022422582050607,0.1533922335685381,0.15354308948950307,-8.137697250633892,0.18805111138988867,0.0,0.13507589466384406,-8.694221472662134,0,0.7405292987823486,1180.743670737959,0.7148820757865906
2065.948723086885,120.0,82.63794892347539,62.06796996016726,700.0,2,1,60.0,60.0,0.0,0.5,0.0,19.999991416931152,811.6902097686663,3668.6907975176014,7337.381595035203,11.292318900414775,0.00882466893762386,0.8742257421336823,170.0,0.49955921245959445,73521.77601122754,78970.75833644204,0.5222697434279241,0.08583436319182024,6.084623034492261,2205.007489221136,4758544.363612822,0.18239191877804073,0.020616971887472413,0.06521739130434782,0.7913754355901045,2176.5522572106424,142204.40012345728,145106.5307382217,0.98,0.41140170437848955,0.9550367294486949,0.883651260537932,507.872857583776,531.8040393547393,109.2086973514951,109.2086973514951,0.9,0.8261552090110394,0.8261552090110394,0.9999939033234149,2911.80674330096,247.91384677042618,33013.16215208114,26.52169545339887,26.52169545339887,363.10117867772607,3.6310117867772607,374.66245096590916,390.012676269662,39960.0,3.922520360885933,89.2086973514951,1.5216954533988698,40.791302648504896,9.0,60.0,97.4167324322775,92.4167324322775,97.41644543786555,97.41428189396255,0.005221379832039625,54.11268065124442,1.9,100.87227545207679,95.87227545207679,100.87209940730915,44.563384065730695,2.5,5.66876617734963,31.74509059315793,1.6961938459909147,23.14559395456023,16.96175552425021,94.98583093580119,1.6972249797486925,0.11979041791010536,-9.215779199700796,0.1467126999772567,0.1514436883493439,-8.19748821850247,0.1854798806104851,0.0,0.13507589466384406,-8.694221472662134,0,0.5874895453453064,247.91384677042618,0.5751966238021851
18546.07174103641,330.17100346456755,741.8428696414563,68.6456781194459,700.0,7,1,60.0,60.0,210.17100346456755,0.18172401383042386,0.6365519723391523,19.999991416931152,811.6902097686663,3668.6907975176014,7337.381595035203,11.292318900414775,0.00882466893762386,0.8742257421336823,170.0,0.49955921245959445,73521.77601122754,78970.75833644204,0.426976084244453,0.08165020493190385,5.229332671002484,2697.126930867756,5262835.322490852,0.20172106411826596,0.01643281362755603,0.06521739130434782,0.7913754355901045,2532.541116276155,182997.89714963702,186732.54811187452,0.98,0.41140170437848955,0.9550367294486949,0.8552627123183036,653.5639183915608,684.3601239702208,150.0,150.0,0.9,0.5311184748396143,0.5311184748396143,0.9999498191740533,12679.205420433282,2225.528608924369,21223.494254590987,41.638796283083,41.638796283083,500.0,5.0,327.3370461396486,367.5438215999464,39960.0,2.1672427727098595,130.0,16.638796283083003,0.0,9.0,60.0,97.4167324322775,92.4167324322775,97.41644543786555,97.41428189396255,0.005221379832039625,54.11268065124442,1.9,100.87247767757145,95.87247767757145,100.8722789145333,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.454871992785844,108.94728315960072,2.146076957239666,0.06907088278217872,-11.607049933209282,0.084594209449963,0.10781968669524362,-9.673019344877623,0.13205160831504756,0.0,0.13507589466384406,-8.694221472662134,0,0.8995211124420166,2225.528608924369,0.8261679410934448
3161.3456469061357,120.0,126.45382587624543,60.06723771508904,700.0,2,1,60.0,60.0,0.0,0.5,0.0,19.999991416931152,811.6902097686663,3668.6907975176014,7337.381595035203,11.292318900414775,0.00882466893762386,0.8742257421336823,170.0,0.49955921245959445,73521.77601122754,78970.75833644204,0.5576409106963687,0.08760122514904213,6.365674792191718,2065.1438471651454,4605154.89149016,0.1765125998092537,0.022383833844694306,0.06521739130434782,0.7913754355901045,2080.455007887739,131544.40580456873,134228.98551486604,0.9800000000000001,0.41140170437848955,0.9550367294486949,0.8913755630324259,469.8014493020312,491.93869036861906,105.20529819628307,105.20529819628307,0.9,0.8280427318558685,0.8280427318558685,0.9999941885056055,2848.2000573684695,379.3614776287363,33088.58756496051,26.3879229186627,26.3879229186627,333.19832760463265,3.3319832760463264,378.8044589552489,390.444399560966,39960.0,4.113079284497301,85.20529819628307,1.3879229186626993,44.79470180371693,9.0,60.0,97.4167324322775,92.4167324322775,97.41644543786555,97.41428189396255,0.005221379832039625,54.11268065124442,1.9,100.8722180746706,95.8722180746706,100.87204839872705,44.563384065730695,2.5,5.525629530051014,30.94352536828568,1.6566301896985165,22.191349639236083,16.58880772613113,92.89732326633433,1.6566631203671496,0.13651127454619233,-8.64831478506079,0.16719148338757822,0.13064779752137426,-8.838979072713379,0.16001021997290987,0.0,0.13507589466384406,-8.694221472662134,0,0.7251775860786438,379.3614776287363,0.702187716960907
