start_lat,start_lon,start_alt_m,goal_lat,goal_lon,goal_alt_m,waypoint_lats,waypoint_lons,waypoint_alts,n_waypoints,planning_time_s,rrt_cost,path_length_m,time_cost_s,energy_cost_wh,threat_cost,terrain_cost_mean,wind_cost_mean,obstacle_cost_mean,fused_cost_mean,max_combined_threat,feasible,altitude_clearance_ok,speed_ok,risk_label
12.970000267028809,77.71600341796875,500.0,13.062000274658203,77.69400024414062,400.0,12.970000|12.994000|13.008000|13.062000,77.716003|77.730003|77.725998|77.708000,500.0|50.0|50.0|50.0,4,0.5782207000011113,0.0865256856574389,10998.894996777912,439.9557998711165,1319.8673996133493,0.914223313331604,0.5051850080490112,0.3362399935722351,0.5432450175285339,0.6430824995040894,0.9315718412399292,1,1,1,1
13.293999671936035,77.75399780273438,1000.0,13.21399974822998,77.64199829101562,500.0,13.294000|13.286000|13.268000|13.262000|13.236000|13.212000,77.753998|77.725998|77.702003|77.671997|77.657997|77.639999,1000.0|50.0|50.0|50.0|50.0|50.0,6,0.5620308000070509,0.11349383303050602,16320.155888814008,652.8062355525603,1958.4187066576808,0.7429733872413635,0.481704980134964,0.34309664368629456,0.00013833334378432482,0.5333883166313171,0.8547335267066956,1,1,1,0
13.010000228881836,77.90799713134766,300.0,13.163999557495117,77.87799835205078,800.0,13.010000|13.010000|13.054000|13.066000|13.124000|13.132000|13.164000,77.907997|77.905998|77.879997|77.856003|77.856003|77.860001|77.877998,300.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.5787444000015967,0.14564687647516902,20279.072757426366,811.1629102970546,2433.488730891164,0.6889024376869202,0.5052443146705627,0.317752867937088,0.036575715988874435,0.5364599823951721,0.7348018288612366,1,1,1,0
13.026000022888184,77.68000030517578,300.0,13.17199993133545,77.73600006103516,1200.0,13.026000|13.028000|13.072000|13.096000|13.122000|13.142000|13.172000,77.680000|77.674004|77.674004|77.692001|77.708000|77.730003|77.736000,300.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.5687947999977041,0.15597671730947696,18912.2146838916,756.4885873556641,2269.4657620669923,0.882476270198822,0.5042757391929626,0.3374742865562439,0.1787542998790741,0.5679571628570557,0.9374502301216125,1,1,1,1
13.170000076293945,77.73799896240234,1500.0,13.074000358581543,77.83000183105469,400.0,13.170000|13.148000|13.126000|13.132000|13.114000|13.074000|13.074000,77.737999|77.758003|77.778000|77.788002|77.811996|77.830002|77.830002,1500.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.5713944000017364,0.11099695685917697,15942.739988477642,637.7095995391057,1913.128798617317,0.7767185568809509,0.4421057105064392,0.339029997587204,0.10150857269763947,0.5484985709190369,0.7968205809593201,1,1,1,0
13.251999855041504,77.59600067138672,50.0,13.079999923706055,77.58799743652344,1200.0,13.252000|13.222000|13.194000|13.164000|13.134000|13.136000|13.084000,77.596001|77.594002|77.606003|77.601997|77.598000|77.603996|77.585999,50.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6026016999967396,0.14892289621217938,20232.42433411143,809.2969733644572,2427.8909200933717,0.9138749241828918,0.5044142603874207,0.34528428316116333,0.027742858976125717,0.5379557013511658,0.9535494446754456,1,1,1,0
13.12399959564209,77.64600372314453,1500.0,13.118000030517578,77.47599792480469,200.0,13.124000|13.124000|13.138000|13.132000|13.122000|13.120000|13.118000,77.646004|77.615997|77.589996|77.559998|77.531998|77.501999|77.475998,1500.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.5923788000072818,0.15305864893655288,19093.19918304562,763.7279673218248,2291.1839019654744,0.9418982863426208,0.4452785849571228,0.3577885925769806,0.32475143671035767,0.5966328382492065,0.9775446653366089,1,1,1,1
13.026000022888184,77.49800109863281,700.0,12.9399995803833,77.44599914550781,200.0,13.026000|13.006000|12.986000|12.992000|12.968000|12.978000|12.940000,77.498001|77.519997|77.498001|77.489998|77.456001|77.456001|77.445999,700.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.5788616000209004,0.13344402631261915,17635.953490506854,705.4381396202741,2116.3144188608226,0.8666630983352661,0.5092400312423706,0.34021857380867004,0.22069571912288666,0.5792314410209656,0.9237587451934814,1,1,1,1
13.07800006866455,77.77999877929688,500.0,13.065999984741211,77.66799926757812,400.0,13.078000|13.106000|13.086000|13.066000,77.779999|77.767998|77.713997|77.667999,500.0|50.0|50.0|50.0,4,0.5882955999986734,0.14421171833913812,15086.768368456596,603.4707347382639,1810.4122042147915,0.8612637519836426,0.5045349597930908,0.3354099988937378,0.06095249950885773,0.5463974475860596,0.9266567826271057,1,1,1,0
13.223999977111816,77.85800170898438,100.0,13.215999603271484,77.79399871826172,150.0,13.224000|13.198000|13.208000|13.208000,77.858002|77.842003|77.846001|77.800003,100.0|50.0|50.0|50.0,4,0.5930259999877308,0.06354441839606417,9542.762981609445,381.7105192643778,1145.1315577931334,0.6417919397354126,0.5040349960327148,0.31415748596191406,2.750000021478627e-05,0.52753746509552,0.6878479719161987,1,1,1,0
