name,category,lat,lon,height_m
Pylon 1403889200,POWER_PYLON,12.881359,77.662300,40.0
Pylon 1403889201,POWER_PYLON,12.881535,77.681181,40.0
Pylon 1403889204,POWER_PYLON,12.881943,77.683494,40.0
Pylon 1403889205,POWER_PYLON,12.882033,77.663757,40.0
Pylon 1403889207,POWER_PYLON,12.882236,77.687348,40.0
Pylon 1403889208,POWER_PYLON,12.882343,77.663593,40.0
Pylon 1403889209,POWER_PYLON,12.882395,77.690234,40.0
Pylon 1403889210,POWER_PYLON,12.882559,77.697590,40.0
Pylon 1403889212,POWER_PYLON,12.882651,77.693926,40.0
Pylon 1403889213,POWER_PYLON,12.882784,77.664776,40.0
Pylon 1403889214,POWER_PYLON,12.882979,77.697681,40.0
Pylon 1403889215,POWER_PYLON,12.883268,77.697422,40.0
Pylon 1403889216,POWER_PYLON,12.883898,77.700710,40.0
Pylon 1403889217,POWER_PYLON,12.884094,77.666983,40.0
Pylon 1403889220,POWER_PYLON,12.884249,77.662986,40.0
Pylon 1403889221,POWER_PYLON,12.884740,77.703526,40.0
Pylon 1403889223,POWER_PYLON,12.885367,77.669185,40.0
Pylon 1403889224,POWER_PYLON,12.885659,77.706723,40.0
Pylon 1403889225,POWER_PYLON,12.886214,77.708529,40.0
Pylon 1403889227,POWER_PYLON,12.886538,77.663087,40.0
Pylon 1403889229,POWER_PYLON,12.886637,77.671419,40.0
Pylon 1403889230,POWER_PYLON,12.888004,77.673761,40.0
Pylon 1403889232,POWER_PYLON,12.888844,77.709854,40.0
Pylon 1403889234,POWER_PYLON,12.889504,77.676352,40.0
Pylon 1403889236,POWER_PYLON,12.889674,77.676248,40.0
Pylon 1403889238,POWER_PYLON,12.890837,77.678848,40.0
Pylon 1403889239,POWER_PYLON,12.890938,77.673622,40.0
Pylon 1403889240,POWER_PYLON,12.891456,77.711163,40.0
Pylon 1403889241,POWER_PYLON,12.892041,77.681111,40.0
Pylon 1403889242,POWER_PYLON,12.892115,77.671182,40.0
Pylon 1403889243,POWER_PYLON,12.892382,77.714521,40.0
Pylon 1403889246,POWER_PYLON,12.892790,77.668873,40.0
Pylon 1403889247,POWER_PYLON,12.893322,77.718074,40.0
Pylon 1403889249,POWER_PYLON,12.894239,77.721425,40.0
Pylon 1403889250,POWER_PYLON,12.894404,77.666354,40.0
Pylon 1403889251,POWER_PYLON,12.894567,77.685744,40.0
Pylon 1403889255,POWER_PYLON,12.895492,77.664058,40.0
Pylon 1403889256,POWER_PYLON,12.895729,77.687907,40.0
Pylon 1403889257,POWER_PYLON,12.896276,77.722558,40.0
Pylon 1403889258,POWER_PYLON,12.896446,77.734618,40.0
Pylon 1403889259,POWER_PYLON,12.896623,77.737073,40.0
Pylon 1403889260,POWER_PYLON,12.896847,77.740825,40.0
Pylon 1403889263,POWER_PYLON,12.897023,77.744197,40.0
Pylon 1403889264,POWER_PYLON,12.897038,77.690309,40.0
Pylon 1403889265,POWER_PYLON,12.897258,77.747913,40.0
Pylon 1403889266,POWER_PYLON,12.897439,77.731855,40.0
Pylon 1403889267,POWER_PYLON,12.897462,77.751112,40.0
Pylon 1403889269,POWER_PYLON,12.897539,77.725618,40.0
Pylon 1403889272,POWER_PYLON,12.897719,77.661826,40.0
Pylon 1403889273,POWER_PYLON,12.898739,77.728448,40.0
Pylon 1403889274,POWER_PYLON,12.899514,77.754468,40.0
Pylon 1403889276,POWER_PYLON,12.899581,77.692608,40.0
Pylon 1403889277,POWER_PYLON,12.901494,77.757631,40.0
Pylon 1403889279,POWER_PYLON,12.901864,77.694615,40.0
Pylon 1403889280,POWER_PYLON,12.903264,77.760479,40.0
Pylon 1403889281,POWER_PYLON,12.904205,77.696721,40.0
Pylon 1403889282,POWER_PYLON,12.905316,77.763840,40.0
Pylon 1403889284,POWER_PYLON,12.906011,77.698359,40.0
Pylon 1403889286,POWER_PYLON,12.906847,77.727777,40.0
Pylon 1403889288,POWER_PYLON,12.907040,77.766602,40.0
Pylon 1403889289,POWER_PYLON,12.906359,77.730273,40.0
Pylon 1403889290,POWER_PYLON,12.907294,77.725406,40.0
Pylon 1403889291,POWER_PYLON,12.907690,77.723123,40.0
Pylon 1403889293,POWER_PYLON,12.908128,77.720793,40.0
Pylon 1403889294,POWER_PYLON,12.908363,77.700396,40.0
Pylon 1403889296,POWER_PYLON,12.908479,77.732367,40.0
Pylon 1403889297,POWER_PYLON,12.909135,77.734873,40.0
Pylon 1403889298,POWER_PYLON,12.909803,77.737748,40.0
Pylon 1403889299,POWER_PYLON,12.910019,77.768579,40.0
Pylon 1403889300,POWER_PYLON,12.910026,77.740912,40.0
Pylon 1403889302,POWER_PYLON,12.910234,77.743590,40.0
Pylon 1403889304,POWER_PYLON,12.910415,77.702202,40.0
Pylon 1403889306,POWER_PYLON,12.910466,77.746567,40.0
Pylon 1403889307,POWER_PYLON,12.912247,77.748487,40.0
Pylon 1403889308,POWER_PYLON,12.912336,77.703847,40.0
Pylon 1403889309,POWER_PYLON,12.912501,77.705792,40.0
Pylon 1403889310,POWER_PYLON,12.913061,77.770620,40.0
Pylon 1403889312,POWER_PYLON,12.914132,77.750561,40.0
Pylon 1403889314,POWER_PYLON,12.914427,77.707413,40.0
Pylon 1403889316,POWER_PYLON,12.915920,77.772512,40.0
Pylon 1403889317,POWER_PYLON,12.915940,77.752528,40.0
Pylon 1403889318,POWER_PYLON,12.916257,77.708958,40.0
Pylon 1403889319,POWER_PYLON,12.917961,77.754695,40.0
Pylon 1403889321,POWER_PYLON,12.918634,77.775392,40.0
Pylon 1403889322,POWER_PYLON,12.919585,77.756467,40.0
Pylon 1403889323,POWER_PYLON,12.921372,77.758424,40.0
Pylon 1403889324,POWER_PYLON,12.921435,77.778320,40.0
Pylon 1403889326,POWER_PYLON,12.923174,77.760360,40.0
Pylon 1403889327,POWER_PYLON,12.923981,77.781021,40.0
Pylon 1403889330,POWER_PYLON,12.925070,77.762410,40.0
Pylon 1403889331,POWER_PYLON,12.925612,77.783297,40.0
Pylon 1403889332,POWER_PYLON,12.926638,77.764125,40.0
Pylon 1403889333,POWER_PYLON,12.927003,77.766483,40.0
Pylon 1403889334,POWER_PYLON,12.927304,77.768537,40.0
Pylon 1403889335,POWER_PYLON,12.927385,77.786401,40.0
Pylon 1403889339,POWER_PYLON,12.929163,77.789552,40.0
Pylon 1403889341,POWER_PYLON,12.929395,77.770231,40.0
Pylon 1403889342,POWER_PYLON,12.930986,77.792752,40.0
Pylon 1403889343,POWER_PYLON,12.931464,77.771875,40.0
Pylon 1403889344,POWER_PYLON,12.932691,77.795719,40.0
Pylon 1403889345,POWER_PYLON,12.933565,77.773534,40.0
Pylon 1403889347,POWER_PYLON,12.934130,77.798170,40.0
Pylon 1403889348,POWER_PYLON,12.935643,77.800815,40.0
Pylon 1403889349,POWER_PYLON,12.936096,77.775581,40.0
Pylon 1403889350,POWER_PYLON,12.938170,77.777225,40.0
Pylon 1403889351,POWER_PYLON,12.938273,77.802387,40.0
Pylon 1403889353,POWER_PYLON,12.940023,77.778680,40.0
Pylon 1403889355,POWER_PYLON,12.940874,77.804315,40.0
Pylon 1403889357,POWER_PYLON,12.940890,77.803887,40.0
Pylon 1403889358,POWER_PYLON,12.941054,77.804006,40.0
Pylon 1403889359,POWER_PYLON,12.941263,77.803646,40.0
Pylon 1403889360,POWER_PYLON,12.941559,77.779936,40.0
Pylon 1403889362,POWER_PYLON,12.941613,77.808733,40.0
Pylon 1403889363,POWER_PYLON,12.941952,77.807298,40.0
Pylon 1403889366,POWER_PYLON,12.942175,77.782245,40.0
Pylon 1403889367,POWER_PYLON,12.942559,77.801112,40.0
Pylon 1403889368,POWER_PYLON,12.942817,77.784685,40.0
Pylon 1403889369,POWER_PYLON,12.942829,77.810463,40.0
Pylon 1403889371,POWER_PYLON,12.943302,77.798525,40.0
Pylon 1403889372,POWER_PYLON,12.943438,77.787092,40.0
Pylon 1403889373,POWER_PYLON,12.943443,77.797050,40.0
Pylon 1403889374,POWER_PYLON,12.943554,77.805354,40.0
Pylon 1403889375,POWER_PYLON,12.943663,77.794364,40.0
Pylon 1403889376,POWER_PYLON,12.943846,77.788652,40.0
Pylon 1403889379,POWER_PYLON,12.943969,77.791440,40.0
Pylon 1403889381,POWER_PYLON,12.944102,77.812233,40.0
Pylon 1403889382,POWER_PYLON,12.945590,77.814308,40.0
Pylon 1403889383,POWER_PYLON,12.946407,77.807086,40.0
Pylon 1403889384,POWER_PYLON,12.947096,77.816418,40.0
Pylon 1403889385,POWER_PYLON,12.949200,77.808675,40.0
Pylon 1403889387,POWER_PYLON,12.951858,77.810235,40.0
Pylon 1403889388,POWER_PYLON,12.954404,77.811701,40.0
Pylon 1403889390,POWER_PYLON,12.957058,77.812009,40.0
Pylon 1403889391,POWER_PYLON,12.960215,77.812373,40.0
Pylon 1403889392,POWER_PYLON,12.963160,77.812733,40.0
Pylon 1403889393,POWER_PYLON,12.965790,77.813040,40.0
