start_lat,start_lon,start_alt_m,goal_lat,goal_lon,goal_alt_m,waypoint_lats,waypoint_lons,waypoint_alts,n_waypoints,planning_time_s,rrt_cost,path_length_m,time_cost_s,energy_cost_wh,threat_cost,terrain_cost_mean,wind_cost_mean,obstacle_cost_mean,fused_cost_mean,max_combined_threat,feasible,altitude_clearance_ok,speed_ok,risk_label
34.220001220703125,77.53600311279297,1200.0,34.20800018310547,77.45800018310547,900.0,34.220001|34.216000|34.212002|34.208000,77.536003|77.505997|77.475998|77.458000,1200.0|50.0|50.0|50.0,4,0.7709038000029977,0.06172328643201671,7302.475812543795,292.09903250175176,876.2970975052554,0.9028403759002686,0.638182520866394,0.1089475005865097,0.00730750011280179,0.5247024893760681,0.9566982388496399,1,1,1,0
34.27000045776367,77.34600067138672,200.0,34.13399887084961,77.45600128173828,1200.0,34.270000|34.254002|34.243999|34.237999|34.209999|34.174000|34.161999|34.133999,77.346001|77.372002|77.400002|77.410004|77.410004|77.440002|77.435997|77.456001,200.0|50.0|50.0|50.0|50.0|50.0|50.0|50.0,8,0.6381528000056278,0.14723199858730004,19895.15373268812,795.8061493075247,2387.418447922574,0.7639756202697754,0.6073499917984009,0.09795749932527542,0.04334374889731407,0.5175049901008606,0.8123875260353088,1,1,1,0
34.0880012512207,77.31400299072266,600.0,34.040000915527344,77.44400024414062,1200.0,34.088001|34.110001|34.104000|34.085999|34.077999|34.063999|34.040001|34.040001,77.314003|77.334000|77.332001|77.375999|77.430000|77.424004|77.444000|77.444000,600.0|50.0|50.0|50.0|50.0|50.0|50.0|50.0,8,0.6312416000000667,0.13454172186829477,18219.450569917528,728.7780227967011,2186.3340683901033,0.6392050981521606,0.6135025024414062,0.13498124480247498,0.0,0.5171774625778198,0.6925413012504578,1,1,1,0
34.358001708984375,77.33799743652344,100.0,34.28200149536133,77.46600341796875,900.0,34.358002|34.354000|34.326000|34.306000|34.301998|34.285999,77.337997|77.367996|77.377998|77.400002|77.430000|77.456001,100.0|50.0|50.0|50.0|50.0|50.0,6,0.6247011999948882,0.11045974974677022,14809.928040932926,592.397121637317,1777.191364911951,0.7126376628875732,0.6209799647331238,0.11726165562868118,0.0,0.5136582851409912,0.8047052025794983,1,1,1,0
34.45199966430664,77.4260025024414,50.0,34.492000579833984,77.5,300.0,34.452000|34.466000|34.484001,77.426003|77.445999|77.494003,50.0|50.0|50.0,3,0.6285296999849379,0.05449990769380575,7239.359741135584,289.57438964542337,868.7231689362701,0.6553208827972412,0.6228299736976624,0.12687332928180695,0.0,0.5152233242988586,0.6719682812690735,1,1,1,0
34.25,77.4000015258789,1200.0,34.14400100708008,77.43399810791016,1200.0,34.250000|34.223999|34.198002|34.175999|34.147999,77.400002|77.386002|77.402000|77.421997|77.431999,1200.0|50.0|50.0|50.0|50.0,5,0.6323583999765106,0.09224009265065952,12715.771160637878,508.63084642551513,1525.8925392765452,0.7657254338264465,0.5741620063781738,0.09689199924468994,0.1539599895477295,0.54081791639328,0.786236584186554,1,1,1,0
34.332000732421875,77.69599914550781,1500.0,34.18600082397461,77.66600036621094,800.0,34.332001|34.318001|34.301998|34.262001|34.231998|34.226002|34.186001,77.695999|77.669998|77.662003|77.648003|77.646004|77.657997|77.666000,1500.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6577899999974761,0.1586534537038117,18543.215718298914,741.7286287319565,2225.1858861958694,0.8782581090927124,0.6298057436943054,0.115117147564888,0.0,0.5205100178718567,0.8883119821548462,1,1,1,0
34.22800064086914,77.697998046875,100.0,34.17599868774414,77.52799987792969,500.0,34.228001|34.217999|34.183998|34.167999|34.172001|34.153999|34.175999,77.697998|77.690002|77.646004|77.620003|77.612000|77.561996|77.528000,100.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6542912000149954,0.20143771825602277,19700.27595175838,788.0110380703352,2364.0331142110053,0.8962991833686829,0.5847614407539368,0.11074285954236984,0.0013928570551797748,0.5074270963668823,0.9404271841049194,1,1,1,0
34.31399917602539,77.88999938964844,200.0,34.242000579833984,77.83000183105469,100.0,34.313999|34.299999|34.298000|34.276001|34.245998,77.889999|77.863998|77.860001|77.821999|77.825996,200.0|50.0|50.0|50.0|50.0,5,0.623061799997231,0.09115840215926477,10899.352084050075,435.974083362003,1307.922250086009,0.8311529159545898,0.6321099996566772,0.0884460061788559,0.0,0.5113620162010193,0.8392282128334045,1,1,1,0
34.40599822998047,77.43599700927734,150.0,34.46200180053711,77.5999984741211,150.0,34.405998|34.416000|34.419998|34.428001|34.458000|34.458000|34.462002,77.435997|77.463997|77.494003|77.501999|77.550003|77.552002|77.599998,150.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6252262000052724,0.13031855204682982,16869.617011600116,674.7846804640046,2024.3540413920139,0.7270672917366028,0.6178499460220337,0.10733570903539658,0.0,0.5117772221565247,0.770158588886261,1,1,1,0
