path_length_m,mission_time_s,mission_time_plan_s,cruise_speed_ms,cruise_altitude_m,n_waypoints,feasible,hover_time_s,transition_time_s,cruise_time_s,hover_fraction,cruise_fraction,collective_hover_deg,rotor_rpm_hover,thrust_per_rotor_N,total_thrust_hover_N,v_induced_hover_ms,CT_hover,figure_of_merit,tip_speed_hover_ms,tip_mach_hover,power_hover_shaft_W,power_hover_elec_W,CL_cruise,CD_cruise,LD_ratio,q_cruise_Pa,Re_cruise,Mach_cruise,CD_wing,CD_fuselage,e_oswald,thrust_cruise_N,power_cruise_shaft_W,power_cruise_elec_W,propulsive_efficiency,tip_mach_cruise,motor_eta_hover,motor_eta_cruise,motor_peak_torque_Nm,motor_peak_current_A,motor_peak_temp_C,motor_temp_final_C,soc_initial,soc_final,soc_minimum,soh_final,energy_consumed_wh,energy_consumed_plan_wh,energy_remaining_wh,battery_peak_temp_C,battery_temp_final_C,battery_peak_current_A,battery_peak_crate,battery_V_min,battery_V_final,pack_capacity_wh,range_km_remaining,motor_temp_rise_C,battery_temp_rise_C,thermal_margin_motor_C,nacelle_tilt_time_s,nacelle_transition_s,spl_hover_total_dB,spl_hover_a_dB,spl_hover_rotor_dB,spl_hover_loading_dB,spl_hover_bvi_dB,bpf_hover_Hz,detection_range_hover_km,spl_cruise_total_dB,spl_cruise_a_dB,spl_cruise_rotor_dB,bpf_cruise_Hz,detection_range_cruise_km,ir_mwir_hover_W_sr,ir_lwir_hover_W_sr,ir_contrast_hover,ir_motor_hover_W_sr,ir_mwir_cruise_W_sr,ir_lwir_cruise_W_sr,ir_contrast_cruise,rcs_hover_x_m2,rcs_hover_x_dBsm,rcs_hover_ku_m2,rcs_cruise_x_m2,rcs_cruise_x_dBsm,rcs_cruise_ku_m2,rcs_rotor_x_m2,rcs_noseon_x_m2,rcs_noseon_x_dBsm,risk_label,max_combined_threat,energy_cost_wh_plan,threat_cost
10998.894996777912,194.67144993116773,439.9557998711165,81.67206191363934,500.0,4,1,60.0,60.0,74.67144993116773,0.3082116048409508,0.3835767903180985,19.999991416931152,811.6902097686663,3740.829429179227,7481.658858358454,11.292318900414775,0.00882466893762386,0.8709788325983006,170.0,0.49955921245959445,74967.4580301023,80523.58542438486,0.29581903319607616,0.07726517809493147,3.828620349941077,3892.949967451416,6261524.746712349,0.24000018193840533,0.012047786790583647,0.06521739130434782,0.7913754355901045,3459.0789343225997,297379.0619875379,303448.02243626316,0.98,0.41140170437848955,0.954230513794968,0.7845056495283613,1062.068078526921,1112.1131712323781,150.0,150.0,0.9,0.692102766276637,0.692102766276637,0.9999722612497239,7287.388454712548,1319.8673996133493,27656.426540414417,35.44077505248518,35.44077505248518,500.0,5.0,331.47965350494127,374.2961462193349,39960.0,2.0676773594297986,130.0,10.44077505248518,0.0,9.0,60.0,97.5856740285346,92.5856740285346,97.58539558796573,97.58329464962036,0.005227100092889323,54.11268065124442,1.9,100.872949482515,95.872949482515,100.8726955925529,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,20.96176071580037,117.38586000848207,2.1538342622262197,0.1144045167640255,-9.415568289785796,0.1401163451707733,0.14832649773422885,-8.287812576581175,0.18166211739147292,0.0,0.13507589466384406,-8.694221472662134,1,0.9315718412399292,1319.8673996133493,0.914223313331604
16320.155888814008,309.9995260026725,652.8062355525603,65.2807473268551,1000.0,6,1,60.0,60.0,189.99952600267252,0.19354868303728548,0.6129026339254291,19.999991416931152,811.6902097686663,3562.4842475532437,7124.968495106487,11.292318900414777,0.008824668937623861,0.8789915650545898,170.0,0.49955921245959445,71393.36165080001,76684.59898045115,0.48620326596320357,0.08415194711710347,5.777682901224102,2368.5745783108932,5004857.295058891,0.19183293366692655,0.018934555812755646,0.06521739130434782,0.7913754355901045,2292.1818705547403,157510.8900198759,160725.3979794652,0.98,0.41140170437848955,0.9562247967734399,0.8727853596408462,562.5388929281282,589.0459611812861,150.0,150.0,0.9,0.605241565026434,0.605241565026434,0.9999651572893027,10479.048128983392,1958.4187066576808,24185.452938456303,36.3904193585768,36.3904193585768,422.68157590675963,4.2268157590675965,337.1153272354169,370.7323631449154,39960.0,2.7286782682850395,130.0,11.3904193585768,0.0,9.0,60.0,97.16187580125869,92.16187580125869,97.16157540048746,97.159313852676,0.005212751525954381,54.11268065124442,1.8,100.87235442216087,95.87235442216087,100.87216943546237,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.067216825974672,106.77641422545817,2.144076526923288,0.09867249619664534,-10.058038849656546,0.12084863366424745,0.12172182514403808,-9.146315442859233,0.14907818108158438,0.0,0.13507589466384406,-8.694221472662134,0,0.8547335267066956,1958.4187066576808,0.7429733872413635
20279.072757426366,360.865751079749,811.1629102970546,67.40239686520881,800.0,7,1,60.0,60.0,240.86575107974895,0.16626681756435344,0.6674663648712931,19.999991416931152,811.6902097686663,3633.0231424373264,7266.046284874653,11.292318900414775,0.00882466893762386,0.8758282746648476,170.0,0.49955921245959445,72806.9844159718,78202.99077977637,0.4472210264800301,0.08246884182110528,5.422909023630523,2575.0325397627453,5167517.092999342,0.1980675782110162,0.017251450516757465,0.06521739130434782,0.7913754355901045,2442.1394388677677,173269.52806183542,176805.6408794239,0.9799999999999999,0.41140170437848955,0.9554355793850424,0.8618687467706344,618.8197430779836,647.9787885633336,150.0,150.0,0.9,0.5099885188744433,0.5099885188744433,0.9999488648032018,13483.79357175859,2433.488730891164,20379.141214222753,41.4370379046239,41.4370379046239,473.8006309183767,4.738006309183767,329.62612355372056,366.36937942337534,39960.0,2.15805546113444,130.0,16.4370379046239,0.0,9.0,60.0,97.33197363481958,92.33197363481958,97.33168224989726,97.3294865947168,0.005218510145704925,54.11268065124442,1.8,100.87243168681012,95.87243168681012,100.87223808072551,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.311564040734265,108.14475862811189,2.1453376713276415,0.10698660949490782,-9.706705754585945,0.13103130128646304,0.1449556481921455,-8.387648577088404,0.17753368670257363,0.0,0.13507589466384406,-8.694221472662134,0,0.7348018288612366,2433.488730891164,0.6889024376869202
18912.2146838916,310.81660074930164,756.4885873556641,75.402563575905,1200.0,7,1,60.0,60.0,190.81660074930167,0.19303988221785742,0.6139202355642853,19.999991416931152,811.6902097686663,3492.9980778861723,6985.9961557723445,11.292318900414777,0.008824668937623863,0.8820992709436102,170.0,0.49955921245959445,70000.83584688178,75188.8677195293,0.3716811103771215,0.07960747257800124,4.668922380533306,3098.3783235142323,5780863.207486049,0.2215767369259624,0.014390081273653415,0.06521739130434782,0.7913754355901045,2836.5217753924762,225137.9089510212,229732.56015410327,0.98,0.41140170437848955,0.9570027487780396,0.8277672473657975,804.0639605393615,841.9517911406926,150.0,150.0,0.9,0.5479146906149333,0.5479146906149333,0.9999514412114662,12083.076948770837,2269.4657620669923,21894.671036972733,41.39664120211123,41.393820877485894,500.0,5.0,327.91966915575176,369.52359903199584,39960.0,1.9961790011290605,130.0,16.396641202111233,0.0,9.0,60.0,96.99099860420816,91.99099860420816,96.99068886387828,96.98835912315158,0.005206967061275147,54.11268065124442,1.8,100.87266527019344,95.87266527019344,100.87244443028675,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,20.23527713987662,113.31755198330907,2.150098110639099,0.11394698315254984,-9.432971686630225,0.1395559832266292,0.14596048574348625,-8.357647000116598,0.1787643563401599,0.0,0.13507589466384406,-8.694221472662134,1,0.9374502301216125,2269.4657620669923,0.882476270198822
15942.739988477642,307.73931410614193,637.7095995391057,64.35288660582592,1500.0,7,1,60.0,60.0,187.73931410614196,0.19497021423562894,0.6100595715287422,19.999991416931152,811.6902097686663,3390.7187726725433,6781.437545345087,11.292318900414777,0.008824668937623861,0.8866569751900123,170.0,0.49955921245959445,67951.12476913475,72987.24464998362,0.5256700382156894,0.08599918637568,6.112500133656443,2190.7444060558264,4933721.306446653,0.18910633736651752,0.020781795071332185,0.06521739130434782,0.7913754355901045,2166.625719495544,146766.96762522394,149762.21186247343,0.9799999999999999,0.41140170437848955,0.9581486717630386,0.8803848172013472,524.167741518657,548.8667450457141,150.0,150.0,0.9,0.6287459362546156,0.6287459362546156,0.9999698497507005,9781.877975416037,1913.128798617317,25124.68761273444,34.604514778466324,34.604514778466324,390.7934171922803,3.9079341719228027,341.87779375414397,373.3321458347478,39960.0,2.9989136200975413,130.0,9.604514778466324,0.0,9.0,60.0,96.73320633055049,91.73320633055049,96.73288194481133,96.73044540005846,0.0051982414213832,54.11268065124442,1.7,100.87229969203955,95.87229969203955,100.87212065715747,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,18.96043835797435,106.17845480465637,2.143525165593182,0.10918013129457202,-9.618563877688938,0.1337178058608874,0.13053920470121982,-8.842590375334375,0.15987722147335579,0.0,0.13507589466384406,-8.694221472662134,0,0.7968205809593201,1913.128798617317,0.7767185568809509
20232.42433411143,344.0874120719785,809.2969733644572,71.21901032695244,1200.0,7,1,60.0,60.0,224.0874120719785,0.174374295295199,0.6512514094096019,19.999991416931152,811.6902097686663,3492.9980778861723,6985.9961557723445,11.292318900414777,0.008824668937623863,0.8820992709436102,170.0,0.49955921245959445,70000.83584688178,75188.8677195293,0.41663029307462784,0.0812464954366304,5.127978638778159,2764.102166344143,5460124.125066354,0.20928301594755344,0.01602910413228257,0.06521739130434784,0.7913754355901045,2582.5965615089854,193610.49598364244,197561.73059555353,0.9799999999999999,0.41140170437848955,0.9570027487780396,0.8481693114488824,691.4660570844372,724.0482273135469,150.0,150.0,0.9,0.5074965423735844,0.5074965423735844,0.9999455587765973,13421.524513371964,2427.8909200933717,20279.561833248434,42.85649236120227,42.84057804328525,500.0,5.0,327.6672358057554,368.0090589531475,39960.0,2.030715945613487,130.0,17.85649236120227,0.0,9.0,60.0,96.99099860420816,91.99099860420816,96.99068886387828,96.98835912315158,0.005206967061275147,54.11268065124442,1.8,100.87252698265632,95.87252698265632,100.87232224651498,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.751773979150357,110.609934283242,2.1476077314766213,0.07560157050659558,-11.214691826037697,0.09259263574710254,0.10863515957345825,-9.64029593370729,0.13305035454039987,0.0,0.13507589466384406,-8.694221472662134,0,0.9535494446754456,2427.8909200933717,0.9138749241828918
19093.19918304562,279.88868138693584,763.7279673218248,86.83120505619621,1500.0,7,1,60.0,60.0,159.88868138693584,0.21437094098511328,0.5712581180297734,19.999991416931152,811.6902097686663,3390.7187726725433,6781.437545345087,11.292318900414777,0.008824668937623861,0.8866569751900123,170.0,0.49955921245959445,67951.12476913475,72987.24464998362,0.2887338037540621,0.07707360121617587,3.74620880817833,3988.478940391379,6657059.054308375,0.25516075538112315,0.011856209911828043,0.06521739130434784,0.7913754355901045,3535.17400607467,323119.3884534782,329713.66168722266,0.9800000000000001,0.41140170437848955,0.9581486717630386,0.7701597383813389,1153.9978159052794,1208.3746763406068,150.0,150.0,0.9,0.5736998253836386,0.5736998253836386,0.9999539296644314,11171.219967100616,2291.1839019654744,22925.0450223302,41.04069485555129,41.02832292408637,500.0,5.0,328.95749565594076,370.8271849189856,39960.0,1.6770522060044346,130.0,16.040694855551287,0.0,9.0,60.0,96.73320633055049,91.73320633055049,96.73288194481133,96.73044540005846,0.0051982414213832,54.11268065124442,1.7,100.87304556129214,95.87304556129214,100.87277755849782,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,21.561295841475008,120.74325671226005,2.15691237546267,0.113956156036969,-9.432622087839906,0.13956721766977745,0.11151739038359379,-9.52657402044359,0.1365803519432802,0.0,0.13507589466384406,-8.694221472662134,1,0.9775446653366089,2291.1839019654744,0.9418982863426208
17635.953490506854,288.65183931111505,705.4381396202741,77.13016236230884,700.0,7,1,60.0,60.0,168.65183931111505,0.20786287086613964,0.5842742582677207,19.999991416931152,811.6902097686663,3668.6907975176014,7337.381595035203,11.292318900414775,0.00882466893762386,0.8742257421336823,170.0,0.49955921245959445,73521.77601122754,78970.75833644204,0.33820611684387253,0.07850827625737447,4.307903993906681,3405.0498743161284,5913312.44777701,0.22665343039173916,0.013290884953026653,0.06521739130434782,0.7913754355901045,3074.2328563339115,249595.8729985043,254689.6663250044,0.98,0.41140170437848955,0.9550367294486949,0.8125988310652172,891.4138321375153,933.4176252748852,150.0,150.0,0.9,0.5714731596288076,0.5714731596288076,0.9999547329588222,11295.965107160795,2116.3144188608226,22836.067458767153,40.573765541012534,40.573765541012534,500.0,5.0,328.3649847764421,368.9199425914754,39960.0,1.921019342029506,130.0,15.573765541012534,0.0,9.0,60.0,97.4167324322775,92.4167324322775,97.41644543786555,97.41428189396255,0.005221379832039625,54.11268065124442,1.9,100.87276554791521,95.87276554791521,100.87253344171782,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,20.43523617957005,114.43732260559229,2.1511271446163662,0.09167695324573878,-10.377398283015356,0.11228087831252506,0.12496903172820208,-9.031975951186922,0.15305518069188825,0.0,0.13507589466384406,-8.694221472662134,1,0.9237587451934814,2116.3144188608226,0.8666630983352661
15086.768368456596,277.64734013259783,603.4707347382639,69.31749480267136,500.0,4,1,60.0,60.0,157.64734013259783,0.21610147596352053,0.5677970480729589,19.999991416931152,811.6902097686663,3740.829429179227,7481.658858358454,11.292318900414775,0.00882466893762386,0.8709788325983006,170.0,0.49955921245959445,74967.4580301023,80523.58542438486,0.41066475965852206,0.0810182116266967,5.0687956622730725,2804.254975785517,5314341.2682048045,0.20369525360761492,0.015800820322348884,0.06521739130434782,0.7913754355901045,2612.750815459195,190641.41165396644,194532.05270812902,0.98,0.41140170437848955,0.954230513794968,0.8501420893117462,680.8621844784516,712.9446957889546,150.0,150.0,0.9,0.596759842856012,0.596759842856012,0.9999591076656117,10493.51933703208,1810.4122042147915,23846.52332052624,39.23700253074506,39.23700253074506,500.0,5.0,328.3539611738263,369.8842617465558,39960.0,2.3603383283125905,130.0,14.237002530745059,0.0,9.0,60.0,97.5856740285346,92.5856740285346,97.58539558796573,97.58329464962036,0.005227100092889323,54.11268065124442,1.9,100.87251288746123,95.87251288746123,100.87231024521999,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.53234681828471,109.3811421823944,2.1464765156335077,0.13250712175046303,-8.777607794342726,0.16228741778674047,0.12674806328942573,-8.97058667964184,0.1552340404725407,0.0,0.13507589466384406,-8.694221472662134,0,0.9266567826271057,1810.4122042147915,0.8612637519836426
9542.762981609445,196.89543000229725,381.7105192643778,69.70841160621146,200.0,4,1,60.0,60.0,76.89543000229725,0.304730282461609,0.390539435076782,19.999991416931152,811.6902097686663,3851.06651876271,7702.13303752542,11.292318900414777,0.00882466893762386,0.8660037056558486,170.0,0.49955921245959445,77176.64573650985,82896.50455049393,0.39444791569742055,0.08041427912290869,4.9051974350790255,2919.545648038278,5344311.556476211,0.20484399531651912,0.01519688781856086,0.06521739130434782,0.7913754355901045,2699.8913245143694,198110.66920135485,202153.74408301516,0.98,0.41140170437848955,0.9529998015595024,0.8451964208973775,707.5381042905531,740.8775961157625,150.0,150.0,0.9,0.7061734509540958,0.7061734509540958,0.9999756051719129,6892.633644003933,1145.1315577931334,28218.691100125667,34.00316189032067,34.00316189032067,500.0,5.0,331.02018754620775,374.9697356802099,39960.0,2.70294844582952,130.0,9.00316189032067,0.0,9.0,60.0,97.83765899691822,92.83765899691822,97.8373928411297,97.8353819211355,0.005235633105810135,54.11268065124442,1.9,100.87254653921357,95.87254653921357,100.87234026333459,44.563384065730695,2.5,7.404712445296411,41.4663896936599,2.1409399755828473,34.71856907420526,19.57743991710969,109.63366353581425,2.146709036414295,0.12649986681014688,-8.979099317502083,0.15493006310744648,0.1238744982231265,-9.070180916943064,0.1517146563949807,0.0,0.13507589466384406,-8.694221472662134,0,0.6878479719161987,1145.1315577931334,0.6417919397354126
