start_lat,start_lon,start_alt_m,goal_lat,goal_lon,goal_alt_m,waypoint_lats,waypoint_lons,waypoint_alts,n_waypoints,planning_time_s,rrt_cost,path_length_m,time_cost_s,energy_cost_wh,threat_cost,terrain_cost_mean,wind_cost_mean,obstacle_cost_mean,fused_cost_mean,max_combined_threat,feasible,altitude_clearance_ok,speed_ok,risk_label
28.898000717163086,77.46199798583984,100.0,28.72800064086914,77.41200256347656,600.0,28.898001|28.888000|28.858000|28.830000|28.802000|28.774000|28.764000|28.728001,77.461998|77.433998|77.433998|77.444000|77.435997|77.426003|77.428001|77.412003,100.0|50.0|50.0|50.0|50.0|50.0|50.0|50.0,8,0.7523672000024817,0.15895591626994135,21439.029531306096,857.5611812522438,2572.6835437567315,0.796855628490448,0.5014712810516357,0.12469375133514404,0.25850000977516174,0.5485587120056152,0.9109804034233093,1,1,1,0
28.447999954223633,77.35199737548828,150.0,28.447999954223633,77.3280029296875,1000.0,28.448000|28.466000|28.448000,77.351997|77.328003|77.328003,150.0|50.0|50.0,3,0.8203487999999197,0.03848834604031714,5084.9988466121395,203.39995386448558,610.1998615934567,0.6645129323005676,0.502553403377533,0.15645666420459747,0.27940666675567627,0.5585399866104126,0.6893438696861267,1,1,1,1
28.79599952697754,77.21600341796875,700.0,28.673999786376953,77.24400329589844,50.0,28.796000|28.790001|28.738001|28.686001|28.674000,77.216003|77.218002|77.227997|77.227997|77.244003,700.0|50.0|50.0|50.0|50.0,5,0.7259841999984928,0.1645504413580102,14394.66870860166,575.7867483440664,1727.360245032199,0.9448760151863098,0.42101597785949707,0.12946000695228577,0.2647880017757416,0.5418620109558105,0.9794706106185913,1,1,1,0
28.604000091552734,77.19000244140625,50.0,28.464000701904297,77.30000305175781,800.0,28.604000|28.596001|28.570000|28.559999|28.514000|28.507999|28.468000,77.190002|77.218002|77.234001|77.230003|77.244003|77.265999|77.300003,50.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6322696999995969,0.162176068448284,20436.461741479616,817.4584696591846,2452.375408977554,0.8499016165733337,0.5039857625961304,0.11180286854505539,0.3944314122200012,0.5738728642463684,0.9337905049324036,1,1,1,1
28.582000732421875,77.28199768066406,1000.0,28.666000366210938,77.36799621582031,50.0,28.582001|28.612000|28.625999|28.650000|28.672001|28.666000,77.281998|77.288002|77.314003|77.330002|77.349998|77.367996,1000.0|50.0|50.0|50.0|50.0|50.0,6,0.6723045999970054,0.11491712990864823,14463.644696915053,578.5457878766022,1735.6373636298063,0.9131431579589844,0.42376670241355896,0.1421566605567932,0.2849433422088623,0.5495466589927673,0.9319905042648315,1,1,1,0
28.52199935913086,77.2239990234375,300.0,28.444000244140625,77.30999755859375,300.0,28.521999|28.514000|28.490000|28.466000|28.444000,77.223999|77.253998|77.272003|77.292000|77.309998,300.0|50.0|50.0|50.0|50.0,5,0.6283101000008173,0.09147208906005254,12580.606876571323,503.2242750628529,1509.6728251885586,0.7584967613220215,0.48552998900413513,0.1372160017490387,0.16743600368499756,0.5312700271606445,0.8374062776565552,1,1,1,0
28.40399932861328,76.97000122070312,200.0,28.440000534057617,77.10199737548828,400.0,28.403999|28.431999|28.458000|28.459999|28.455999|28.458000|28.440001,76.970001|76.977997|76.991997|77.022003|77.052002|77.056000|77.101997,200.0|50.0|50.0|50.0|50.0|50.0|50.0,7,0.6309144999977434,0.1269112896122562,17688.961620985872,707.5584648394349,2122.6753945183045,0.6746330857276917,0.5023314356803894,0.21279001235961914,0.08212857693433762,0.5279528498649597,0.7275371551513672,1,1,1,0
28.746000289916992,77.3759994506836,50.0,28.785999298095703,77.28199768066406,400.0,28.746000|28.754000|28.757999|28.760000|28.774000,77.375999|77.348000|77.318001|77.307999|77.286003,50.0|50.0|50.0|50.0|50.0,5,0.6900767999977688,0.07794322972544654,9478.444050393062,379.1377620157225,1137.4132860471673,0.9700110554695129,0.5021200180053711,0.11233799159526825,0.19170400500297546,0.5331360101699829,0.9945297241210938,1,1,1,0
28.86400032043457,77.4280014038086,1200.0,28.79800033569336,77.2760009765625,200.0,28.864000|28.850000|28.837999|28.844000|28.830000|28.846001|28.827999|28.806000,77.428001|77.424004|77.414001|77.403999|77.356003|77.332001|77.328003|77.283997,1200.0|50.0|50.0|50.0|50.0|50.0|50.0|50.0,8,0.6786866999973427,0.15140384891218042,19278.477592193427,771.1391036877371,2313.417311063211,0.8325607776641846,0.4420924782752991,0.14065250754356384,0.2408199906349182,0.5424650311470032,0.9132389426231384,1,1,1,0
28.530000686645508,77.10600280761719,150.0,28.422000885009766,77.13999938964844,700.0,28.530001|28.528000|28.478001|28.452000|28.426001,77.106003|77.115997|77.108002|77.122002|77.138000,150.0|50.0|50.0|50.0|50.0,5,0.7009717000037199,0.09248344667323548,13101.483698611728,524.0593479444691,1572.1780438334074,0.7988555431365967,0.5072540044784546,0.15010800957679749,0.17215599119663239,0.5365920066833496,0.8855582475662231,1,1,1,0
