time,f1,f2,f3,f4
7.3500000000000005,44.22063034739991,44.07125292143803,44.06407069016927,44.163701911078846
7.4,44.21946235041104,44.069298617790764,44.06526259952114,44.16563230236308
7.45,44.218244923669396,44.06737566169244,44.0665014489451,44.167533835779125
7.5,44.21697883365008,44.06548524930483,44.067786469823695,44.16940531730745
7.550000000000001,44.21566487658726,44.06362855710512,44.0691168640297,44.17124557236393
7.6000000000000005,44.21430387797586,44.06180674115106,44.070491804424584,44.173053446534524
7.65,44.21289669205509,44.06002093635877,44.07191043537488,44.1748278062973
7.7,44.211444201274595,44.05827225579395,44.07337187328651,44.17656753973098
7.75,44.20994731574226,44.05656178997664,44.07487520715683,44.17827155721034
7.800000000000001,44.20840697265535,44.054890606199635,44.076419499143775,44.1799387920873
7.8500000000000005,44.20682413571483,44.0532597478619,44.07800378515149,44.18156820135786
7.9,44.205199794522436,44.051670233816424,44.0796270754333,44.18315876631388
7.95,44.20353496396282,44.050123057733614,44.0812883552097,44.184709493179895
8.0,44.20183068356882,44.0486191874802,44.08298658530287,44.186219413734165
8.05,44.20008801687212,44.04715956451422,44.08472070278622,44.187687585913494
8.1,44.19830805073864,44.045745103296554,44.0864896216487,44.189113094402174
8.15,44.19649189468948,44.044376690719176,44.08829223347393,44.19049505120347
8.200000000000001,44.19464068020799,44.043055185550514,44.09012740813298,44.1918325961946
8.25,44.19275556003269,44.04178141789849,44.091993994491254,44.19312489766361
8.3,44.19083770743759,44.04055618869128,44.09389082112818,44.19437115282901
8.35,44.18888831549908,44.039380269176206,44.09581669706993,44.19557058834087
8.4,44.18690859635111,44.03825440043728,44.09777041253407,44.196722460763596
8.450000000000001,44.184899780428104,44.037179292931356,44.099750739686606,44.197826057039975
8.5,44.18286311569684,44.03615562604351,44.101756433409584,44.19888069493615
8.55,44.18079986687709,44.03518404766156,44.103786232080274,44.19988572346712
8.6,44.17871131465203,44.03426517377058,44.105838858360535,44.2008405233029
8.65,44.1765987548688,44.03339958806677,44.10791301999577,44.201744507154714
8.700000000000001,44.17446349772961,44.03258784159196,44.11000741062353,44.202597120140936
8.75,44.17230686697393,44.031830452388064,44.11212071059101,44.203397840133036
8.8,44.17013019905203,44.03112790517234,44.11425158778095,44.204146178080734
8.85,44.167934842291196,44.03048065103327,44.11639869844509,44.204841678316484
8.9,44.165722156054166,44.02988910714747,44.118560688045314,44.20548391883911
8.950000000000001,44.163493509890706,44.02935365651763,44.120736192101425,44.206072511576295
9.0,44.161250282683135,44.02887464773195,44.122923837045285,44.206607102625696
9.05,44.15899386178601,44.028452394744804,44.12512224108048,44.20708737247472
9.1,44.156725642160474,44.02808717667908,44.1273300150476,44.207513036198876
9.15,44.154447025503806,44.027779237650165,44.12954576329383,44.20788384363826
9.200000000000001,44.15215941937543,44.02752878661191,44.1317680845465,44.2081995795522
9.25,44.14986423631837,44.02733599722433,44.13399557279106,44.2084600637523
9.3,44.14756289297856,44.02720100774326,44.13622681815094,44.20866515121327
9.35,44.145256809221046,44.027123920932425,44.13846040777097,44.20881473216161
9.4,44.14294740724453,44.02710480399713,44.14069492670165,44.208908732142746
9.450000000000001,44.140636110694494,44.02714368854038,44.14292895878585,44.208947112065346
9.5,44.138324343775345,44.02724057054132,44.14516108754548,44.20892986822392
9.55,44.13601353036237,44.02739541035562,44.14738989706901,44.20885703229905
9.600000000000001,44.13370509311407,44.027608132738166,44.1496139728983,44.20872867133552
9.65,44.13140045258499,44.02787862688794,44.151831902914815,44.20854488769831
9.700000000000001,44.129101026340315,44.02820674651501,44.154042278224416,44.20830581900633
9.75,44.1268082280722,44.028592309929735,44.15624369403991,44.208011638044226
9.8,44.12452346671842,44.02903510015402,44.15843475056172,44.2076625526519
9.850000000000001,44.1222481455844,44.0295348650544,44.16061405385482,44.20725880559242
9.9,44.11998366146873,44.030091317497195,44.16278021672233,44.2068006743978
9.950000000000001,44.11773140379241,44.030704135525596,44.16493185957531,44.206288471192735
10.0,44.11549275373334,44.031372962558066,44.167067611297206,44.205722542497455
10.05,44.1132690833659,44.032097407608575,44.16918611010343,44.20510326900816
10.100000000000001,44.11106175480567,44.03287704552851,44.171286004395434,44.20443106535642
10.15,44.10887211936146,44.03371141726926,44.17336595360781,44.20370637984753
10.200000000000001,44.1067015166932,44.03460003016663,44.17542462904911,44.20292969417714
10.25,44.10455127397777,44.03554235824552,44.177460714735055,44.20210152312771
10.3,44.102422705082496,44.036537842546025,44.17947290821399,44.201222414243546
10.350000000000001,44.10031710974693,44.037585891469575,44.18145992138377,44.20029294748578
10.4,44.09823577277371,44.03868588114557,44.1834204812999,44.19931373486685
10.450000000000001,44.0961799632286,44.03983715581843,44.1853533309742,44.19828542006482
10.5,44.09415093365063,44.041039028253905,44.18725723016353,44.19720867801797
10.55,44.092149919272494,44.04229078016557,44.18913095614814,44.19608421449982
10.600000000000001,44.09017813725192,44.04359166266049,44.190973304499046,44.19491276567459
10.65,44.0882367859141,44.044940896703736,44.19278308983427,44.19369509763396
10.700000000000001,44.08632704400643,44.04633767360184,44.194559146562916,44.19243200591485
10.75,44.084450069965335,44.04778115550498,44.19630032961701,44.19112431499872
10.8,44.082607001195434,44.04927047592702,44.1980055151709,44.189772877792706
10.850000000000001,44.080798953362496,44.050804740283255,44.199673601346994,44.188378575093296
10.9,44.07902701969994,44.05238302644612,44.20130350890795,44.18694231503201
10.950000000000001,44.077292270329,44.05400438531777,44.20289418193503,44.18546503250428
11.0,44.07559575159379,44.055667841419464,44.20444458849162,44.1839476885812
11.05,44.07393848541113,44.05737239349732,44.205953721271975,44.18239126990564
11.100000000000001,44.0723214686359,44.05911701514452,44.2074205982345,44.180796788071135
11.15,44.07074567244144,44.060900655438644,44.20884426321961,44.179165278986346
11.200000000000001,44.069212041717215,44.062722239594606,44.210223786550934,44.17749780222333
11.25,44.067721494481724,44.064580669632306,44.21155826562053,44.17579544035149
11.3,44.066274921312946,44.06647482505886,44.21284682545711,44.17405929825712
11.350000000000001,44.06487318479609,44.068403563564885,44.21408861927666,44.17229050244842
11.4,44.063517118988536,44.070365721733936,44.215282829016,44.1704902003476
11.450000000000001,44.06220752890247,44.07236011576572,44.21642866584832,44.16865955956955
11.5,44.06094519000653,44.07438554221146,44.21752537068023,44.1667997671878
11.55,44.05973084774508,44.07644077872193,44.21857221463066,44.16491202898841
11.600000000000001,44.058565217076826,44.07852458480684,44.219568499490485,44.16299756871189
11.65,44.05744898203243,44.080635702605875,44.22051355816361,44.161057627284166
11.700000000000001,44.05638279529142,44.08277285767009,44.22140675508789,44.15909346203661
11.75,44.055367277778636,44.08493475975429,44.22224748663742,44.15710634591571
11.8,44.054403018281015,44.08712010361856,44.2230351815037,44.155097566682784
11.850000000000001,44.053490573083884,44.08932756983957,44.22376930105765,44.15306842610495
11.9,44.05263046562815,44.09155582563045,44.2244493396908,44.15102023913664
11.950000000000001,44.051823186187754,44.09380352566903,44.22507482513601,44.14895433309326
12.0,44.05106919156804,44.09606931293402,44.2256453187671,44.14687204681691
12.05,44.050368904824985,44.09835181954823,44.22616041587808,44.14477472983478
12.100000000000001,44.049722715005736,44.100649667628645,44.22661974594063,44.14266374151104
12.15,44.049130976910014,44.10296147014279,44.22702297284078,44.140540450192475
12.200000000000001,44.04859401087386,44.10528583177047,44.22736979509353,44.13840623234816
12.25,44.04811210257372,44.10762134977111,44.22765994603662,44.1362624717046
12.3,44.04768550285335,44.109966614855225,44.22789319400186,44.134110558375625
12.350000000000001,44.04731442757194,44.112320212060254,44.22806934246511,44.13195188798875
12.4,44.04699905747423,44.114680721629796,44.22818823017406,44.12978786080795
12.450000000000001,44.04673953808278,44.117046719895654,44.22824973125433,44.12761988085326
12.5,44.04653597961214,44.11941678016264,44.22825375529303,44.12544935501826
12.55,44.04638845690503,44.121789473594816,44.22820024740063,44.12327769218555
12.600000000000001,44.046297009391004,44.12416337010342,44.22808918825053,44.12110630234109
12.65,44.04626164106701,44.126537039235174,44.22792059409627,44.11893659568757
12.700000000000001,44.04628232050026,44.128909051061015,44.22769451676675,44.116769981758026
12.75,44.046358980852936,44.13127797706453,44.22741104363934,44.11460786852925
12.8,44.04649151992984,44.13364239102907,44.227070297590366,44.11245166153678
12.850000000000001,44.046679800247325,44.13600086992396,44.22667243692403,44.110302762990756
12.9,44.04692364912476,44.13835199478815,44.226217655278795,44.108162570894336
12.950000000000001,44.04722285879807,44.14069435161163,44.22570618151182,44.10603247816451
13.0,44.047577186555024,44.14302653221364,44.22513827956164,44.103913871755765
13.05,44.04798635489241,44.14534713511698,44.224514248288635,44.10180813178802
13.100000000000001,44.04845005169522,44.14765476641857,44.223834421293965,44.0997166306783
13.15,44.04896793043731,44.14994804065468,44.22309916671656,44.0976407322775
13.200000000000001,44.04953961040368,44.152225581661256,44.2223088870089,44.095581791012194
13.25,44.050164676933896,44.15448602342829,44.22146401869117,44.093541151032696
13.3,44.05084268168725,44.15672801094773,44.22056503208406,44.091520145366985
13.350000000000001,44.05157314292871,44.15895020105461,44.219612431020614,44.08952009508208
13.4,44.05235554583549,44.16115126326058,44.21860675253746,44.0875423084525
13.450000000000001,44.05318934282497,44.16332988057974,44.217548566544544,44.08558808013679
13.5,44.05407395390264,44.165484750345755,44.216438475475066,44.08365869036258
