time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
0.65,0.015040755953678932,-0.000946244179328992,0.9998859429118645,0.08577410075348425,-0.007010919083895379,-0.0009732563640638384,0.004255917683646448,0.037358630314258484,0.0006300264739694677,0.01877927124499145,0.10573452957005293,0.0025239456691600205
0.7000000000000001,0.019808930602021133,-0.001352609288814229,0.9998277490999297,0.10539830340123948,-0.009325829970478426,-0.0013727802260126301,0.005272819821164718,0.04282529555281719,0.000792056519011691,0.02163674825068705,0.11296046157134274,0.002911565335154699
0.75,0.025626575693218405,-0.0018876280602964958,0.9997466423109936,0.12778176179900297,-0.012168979729250275,-0.0018937898239996809,0.006439670680621154,0.04865124878134175,0.000982292814450155,0.02468901428133723,0.12011820067815629,0.0033266711549160277
0.8,0.032635958887343025,-0.0025795370931448493,0.9996359194940564,0.15309622579182414,-0.015614100300256494,-0.0025619756769140376,0.0077667195238090465,0.05483286944502986,0.0012038559958928749,0.027934161770029272,0.12720327353654648,0.0037692216182065863
0.8500000000000001,0.040987866146224204,-0.003460370558468536,0.9994875105274741,0.18151062805544194,-0.019739344372143267,-0.0034063608950556973,0.009264218737638701,0.06136629060638425,0.0014600911978181921,0.031370162605218396,0.13421125220660565,0.004239172470349217
0.9,0.0508414532699799,-0.004566178396966837,0.9992918070174086,0.21319077641567913,-0.024627169681560354,-0.004459483056357468,0.010942430527464702,0.06824739721919057,0.0017545798092629763,0.03499486939822617,0.14113775692978303,0.004736476716648181
0.9500000000000001,0.06236408152194094,-0.005937238406398836,0.9990374821594038,0.24829902496106324,-0.030364210142553593,-0.005757569672494538,0.012811634627677107,0.07547182407301656,0.0020911509210644625,0.038806016825300604,0.1479784588660924,0.005261084627093737
1.0,0.07573113626727494,-0.007618261536629182,0.9987113020040316,0.2869939233991808,-0.03704113286175423,-0.007340706416404772,0.014882137038019466,0.08303495337333952,0.002473892488988476,0.04280122304335657,0.15472908279950243,0.0058129437413351566
1.05,0.09112582752698163,-0.009658589662705275,0.9982979285106216,0.3294298442636413,-0.044752480085124835,-0.009252997216910686,0.01716427978750135,0.09093191192160652,0.0029071622405309667,0.04697799117855748,0.1613854098097944,0.006391998873917418
1.1,0.10873897133354452,-0.012112385058666027,0.9977797148194407,0.375756587752292,-0.05359649512206246,-0.01154271526077905,0.019668451721211296,0.09915756785884687,0.0033955983558578992,0.05133371088677789,0.16794327990926117,0.006998192119811601
1.1500000000000001,0.1287687507682765,-0.015038810747304059,0.9971364932222786,0.42611896416918615,-0.06367493130388141,-0.014262443878592369,0.022405100298773944,0.10770652693588023,0.003944129955140402,0.055865659984983856,0.17439859464255691,0.007631462860201863
1.2000000000000002,0.15142045556420514,-0.018502200854488664,0.9963453563641285,0.4806563541532829,-0.07509284305721736,-0.017469206229273705,0.02538474438658054,0.11657312827269062,0.004557987425338207,0.060571006152511445,0.1807473196481022,0.008291747768536892
1.25,0.1769061991731479,-0.0225722200515492,0.9953804322643753,0.5395022471062344,-0.08795835820983154,-0.02122458264015193,0.028617988019177015,0.12575143956916734,0.0052427126191741105,0.06544680870116934,0.18698548717943253,0.008978980816876635
1.3,0.20544461222237487,-0.027324011126316234,0.9942126538044126,0.6027837584799228,-0.10238243069775411,-0.025594814406280662,0.03211553509821877,0.1352352517291464,0.006004168957503941,0.07049002041308246,0.19310919858489653,0.009693093282491658
1.35,0.23726051132588588,-0.03283832968347378,0.9928095233896259,0.6706211268513443,-0.11847857290975092,-0.030650892805678415,0.035888204990068125,0.14501807285953117,0.006848551463394645,0.07569748944509486,0.19911462674420433,0.01043401375473015
1.4000000000000001,0.27258454226875917,-0.03920166493869475,0.9911348735568728,0.7431271919973503,-0.13636256698872076,-0.036468632047615836,0.03994694897526663,0.15509312160623942,0.007782396751841528,0.08106596129856795,0.20499801846024038,0.011201668142159666
1.4500000000000002,0.3116527966511321,-0.04650634553946494,0.9891486243635349,0.8204068554835738,-0.15615215451072068,-0.04312872484054265,0.044302867494577736,0.1654533197888364,0.008812592993030801,0.08659208085334938,0.21075569680469453,0.01199597967998282
1.5,0.35470640116196017,-0.054850629319441124,0.9868065384604374,0.9025565255990773,-0.17796670408162613,-0.050716779246210916,0.04896722812685081,0.17609128429600218,0.009946389859215272,0.09227239446459821,0.21638406341602423,0.012816868937707209
1.55,0.401991078752492,-0.06433877587356265,0.9840599748178543,0.9896635487988399,-0.20192685652953657,-0.05932333547861041,0.0539514842233619,0.18699931820448457,0.011191408455428995,0.09810335212120566,0.22187960074830645,0.01366425382709085
1.6,0.4537566810959994,-0.07508110082889274,0.9808556421408059,1.0818056301576124,-0.22815414752829477,-0.06904386131202521,0.05926729411126145,0.19816940108496073,0.012555651222203902,0.10408130966444791,0.22723887426959674,0.014538049610352113
1.6500000000000001,0.5102566918541818,-0.08719401068226659,0.9771353530761824,1.1790502456877994,-0.25677060766400034,-0.0799787247834137,0.06492654076498537,0.20959317845934056,0.01404751178392073,0.11020253106544936,0.23245853460839766,0.015438168908639386
1.7000000000000002,0.5717477004221179,-0.1008000170812284,0.9728357803791025,1.2814540497271918,-0.28789834015196203,-0.09223314291189702,0.0709413518286149,0.2212619503755746,0.015675784699150087,0.11646319076008646,0.23753531964690464,0.016364521710773912
1.75,0.6384888459927627,-0.11602772944038788,0.9678882162684599,1.3890622809553028,-0.32165907662560833,-0.10591710521381091,0.07732411985380817,0.2331666590680876,0.017449675049000742,0.12285937603984645,0.24246605655971967,0.017317015382245258
1.8,0.7107412319686532,-0.13301182481212315,0.9622183362608983,1.5019081709448696,-0.35817371165053136,-0.12114527086680439,0.08408752259663772,0.24529787567467085,0.01937880777573692,0.1293870894971336,0.24724766379678137,0.01829555467448232
1.85,0.7887673109523022,-0.1518929939693493,0.9557459688274783,1.6200123594923805,-0.39756181686472897,-0.13803683847194767,0.09124454319198148,0.2576457859841851,0.021473236656357815,0.1360422515235241,0.2518771530092134,0.019300041734371436
1.9000000000000001,0.8728302407670545,-0.17281786270962704,0.9483848722670271,1.7433823212922863,-0.4399411359084352,-0.15671538747959046,0.0988084899955142,0.2702001751939339,0.023743452764013066,0.1428207028593843,0.25635163091695007,0.020330376114045298
1.9500000000000002,0.9631932121959699,-0.19593888745487217,0.9400425202334924,1.8720118088174569,-0.4854270615814137,-0.17730869048339049,0.10679301585027802,0.28295041166128554,0.02620039223357875,0.149718207193279,0.2606683011169567,0.021386454780919766
2.0,1.0601187493762685,-0.2214142242998852,0.9306198973904821,2.0058803165366372,-0.534132096949466,-0.19994849574774937,0.11521213649668895,0.29588542964129166,0.028855443105923327,0.1567304538095218,0.2648244658308677,0.022468172128012515
2.0500000000000003,1.1638679840493642,-0.24940757075623918,0.9200113066934194,2.1449525718310403,-0.586165302411914,-0.2247702795167569,0.12408024780104669,0.3089937110109845,0.031720450977805306,0.1638530602822378,0.2688175275910219,0.023575419984487506
2.1,1.274699905139502,-0.2800879795459611,0.9081041898173245,2.289178058159533,-0.6416317310341992,-0.2519129678571,0.13341214142753346,0.32226326599205973,0.034807723130400925,0.17108157521423126,0.27264499086380584,0.024708087626483646
2.15,1.392870585415113,-0.31362964392192855,0.8947789622550688,2.4384905761578786,-0.7006318547402851,-0.28151862801225513,0.14322301852168962,0.3356816128971672,0.03813003074859522,0.1784114810189653,0.27630446360925914,0.025866061788177946
2.2,1.5186323872734768,-0.35021165412877797,0.879908864606059,2.592807848435028,-0.7632609842436076,-0.3137321294891683,0.1535285009088492,0.34923575694148684,0.04170060877484261,0.1858381967439148,0.2797936587760382,0.027049226673123403
2.25,1.6522331499780167,-0.39001772476892915,0.863359831557795,2.752031173841786,-0.8296086858678746,-0.34870077535952554,0.16434463923847797,0.36291216818116206,0.045533152865132404,0.19335708093350104,0.2831103957307438,0.02825746396581665
2.3000000000000003,1.793915360965156,-0.43323589300237164,0.8449903800318084,2.916045136928033,-0.8997581986647525,-0.38657390453310847,0.1756879174243652,0.3766967586640651,0.04964181283000576,0.20096343452985319,0.28625260162074107,0.02949065284353164
2.35,1.9439153141203973,-0.48005818768515,0.8246515179204811,3.084717378168605,-0.9737858554688751,-0.4275024660475436,0.18757525264093794,0.39057485890690397,0.054041181850457407,0.20865250380957412,0.28921831266963455,0.030748669988410717
2.4000000000000004,2.1024622581972054,-0.5306802697387709,0.8021866747816931,3.2578984303203957,-1.051760511736052,-0.47163856671342647,0.20002399003759938,0.4045311938465246,0.05874628065695779,0.21641948335465366,0.29200567540455263,0.03203138959978701
2.45,2.2697775388131975,-0.5853010442394965,0.7774316557838361,3.435421625970939,-1.1337429861824306,-0.5191349937522833,0.2130518912263114,0.41854985845314757,0.0637725357501419,0.22425951905570268,0.2946129478145214,0.03333868340676815
2.5,2.4460737377017967,-0.6441222449208728,0.7502146201044041,3.617103080949705,-1.2197855173752699,-0.5701447143626295,0.22667711548348798,0.4326142932399628,0.06913575062479639,0.23216771114560708,0.29703850043915336,0.0346704206810647
2.5500000000000003,2.6315538131195306,-0.7073479919927893,0.7203560848812683,3.802741757797278,-1.3099312405147774,-0.6248203544416642,0.24091819248712096,0.44670725995776905,0.07485206883613173,0.24013911726173925,0.29928081738701456,0.03602646825005943
2.6,2.826410245505214,-0.7751843243935486,0.6876689556972689,3.9921196129258583,-1.404213688686518,-0.6833136589717701,0.2557939852862193,0.4608108178259381,0.0809379276212629,0.248168755534754,0.3013384972830042,0.03740669051012446
2.6500000000000004,3.030824192653167,-0.8478387078053141,0.6519585844465792,4.185001830460438,-1.5026563228511862,-0.7457749368466827,0.2713236420754388,0.4749063007226017,0.08741000066268151,0.25625160770210625,0.30321025414416464,0.03881094944018394
2.7,3.244964658794357,-0.9255195199751616,0.6130228552863451,4.381137145028772,-1.605272094769832,-0.8123524931565813,0.2875265352278215,0.4889742958381702,0.09428512845890102,0.2643826222443029,0.30489491818338826,0.040239104615513575
2.75,3.468987682073259,-1.0084355150909359,0.5706522992205744,4.580258254977161,-1.7120630469356206,-0.8831920521691765,0.3044221859290149,0.5029946243874549,0.10158023465656153,0.27255671754192873,0.30639143654048867,0.04169101322178727
2.8000000000000003,3.703035544961021,-1.0967952691602567,0.5246302376965963,4.782082326637285,-1.8230199533966722,-0.9584361744300447,0.32203017266519385,0.5169463250768442,0.10931222660609201,0.2807687850515,0.3076988739402057,0.043166530069351935
2.85,3.94723601215441,-1.190806608529335,0.4747329554193502,4.986311589368,-1.938122005108392,-1.0382236715552906,0.3403700217542885,0.5308076411337938,0.11749787833966283,0.2890136924981408,0.3088164132767257,0.04466550760775413
2.9000000000000004,4.201701600472916,-1.2906760238528086,0.42072990240719094,5.192634020158024,-2.0573365431491775,-1.122689022398902,0.3594610780885042,0.5445560118253645,0.12615369414810723,0.2972862870830783,0.309743356124339,0.04618779594048937
2.95,4.46652888518171,-1.3966080719837197,0.3623839251269688,5.400724115615176,-2.1806188427729785,-1.2119617943423417,0.37932235429055583,0.5581680695189475,0.13529575096778287,0.3055813987039805,0.3104791231739367,0.047733242839993764
3.0,4.741797847035286,-1.5088047683913195,0.2994515263581004,5.610243748201001,-2.307911950859761,-1.3061660734722378,0.3999723565941595,0.5716196434689154,0.14493951789662315,0.3138938431861048,0.31102325459506874,0.04930169376286465
3.0500000000000003,5.027571264155533,-1.627464972831145,0.23168315324761282,5.8208431026127565,-2.4391465788656,-1.4054199073815856,0.42142888596123385,0.5848857716438187,0.1550996513609882,0.3222184255222278,0.311375410323305,0.050892991865316456
3.1,5.323894152629718,-1.7527837710845566,0.15882351283316615,6.032161687285153,-2.574241052874352,-1.509834764249816,0.44370881326608375,0.5979407220345201,0.16578976477348434,0.330549943119371,0.3115353702727787,0.052506978018864774
3.1500000000000004,5.630793259440118,-1.8849518556518219,0.08061191413132424,6.243829415099032,-2.7131013218201288,-1.6195150117275408,0.46682782783387994,0.6107580249972994,0.17702217197999207,0.3388831890502337,0.3115030344737278,0.05414349082624091
3.2,5.948276611020515,-2.024154908322451,-0.003217364283700022,6.4554677465605215,-2.855621024392656,-1.734557418974096,0.49080015924019454,0.6233105182785862,0.18880760441489472,0.3472129553073727,0.311278423134975,0.05580236663752676
3.25,6.276333120378944,-2.1705729875578275,-0.09293468244760392,6.666690887968142,-3.0016816145653737,-1.855050684972504,0.5156382730812865,0.6355704064287632,0.201154902688022,0.355534036058019,0.3108616766312992,0.05748343956652174
3.3000000000000003,6.614932255335208,-2.3243799236037392,-0.18881462430639145,6.877107036431998,-3.151152545108748,-1.9810749959806804,0.5413525424276079,0.6475093363287179,0.2140706843314583,0.3638412308975684,0.31025305541569426,0.05918654150733715
3.35,6.964023770000726,-2.4857427242041843,-0.2911355616716399,7.086319663061758,-3.303891507878943,-2.1127016146741013,0.567950897883862,0.6590984905100958,0.2275589906473516,0.3721293480996558,0.30945293985661265,0.060911502151196506
3.4000000000000004,7.323537501182872,-2.6548209937133267,-0.4001791984721531,7.293928825209927,-3.4597447291150827,-2.2499925031991337,0.5954384605939553,0.6703086998329364,0.24162091701525792,0.3803932078608197,0.3084618300002311,0.06265814900347284
3.45,7.693383230932102,-2.8317663683007295,-0.5162300970455215,7.4995324983528375,-3.6185473174469602,-2.3929999819940706,0.6238171641277112,0.6811105768765855,0.2562542326187259,0.38862764553771245,0.3072803452579498,0.06442630740093827
3.5,8.073450615974492,-3.0167219698175085,-0.6395751882964902,7.702727918019869,-3.780123661818845,-2.541766425853409,0.6530853729262597,0.6914746710863267,0.2714529972937665,0.3968275148748285,0.3059092240192684,0.06621580052922363
3.5500000000000003,8.463609184291304,-3.2098218807398338,-0.7705032676130119,7.903112922145142,-3.9442878760829436,-2.696323998317443,0.6832375067970522,0.7013716462862978,0.2872071850190176,0.40498769122074363,0.30434932319033564,0.06802644944050702
3.6,8.863708398627875,-3.4111906424336462,-0.9093044784750224,8.100287284315442,-4.110844286616011,-2.856694425071353,0.7142636827414716,0.7107724806106142,0.30350232536280286,0.4131030747308731,0.3026016176583911,0.06985807307140846
3.6500000000000004,9.27357778624306,-3.620942778793344,-1.0562697857152878,8.293854028620885,-4.279587958971342,-3.0228888066433246,0.7461493870429395,0.7196486882174801,0.32031917585079545,0.42116859355468766,0.30066719968250083,0.0717104882610913
3.7,9.693027133754287,-3.8391823471005955,-1.2116904403964952,8.483420717175058,-4.450305259301244,-3.1949074703073084,0.7788751918897865,0.7279725613427601,0.3376334395681532,0.42917920700546425,0.2985472782109315,0.07358350976957932
3.75,10.121846745498129,-4.066002517730681,-1.3758574382547932,8.668600701850796,-4.622774446076005,-3.372739860729974,0.8124165316842015,0.735717430338539,0.35541554319101987,0.43712990871055835,0.2962431781255951,0.07547695029628049
3.8000000000000003,10.559807763417849,-4.301485184106283,-1.549060973628312,8.849014332365401,-4.796766287486548,-3.5563644685598135,0.8467435544184734,0.7428579383600666,0.37363049087632794,0.4450157297402072,0.29375633941404694,0.07739062049872401
3.85,11.006662546112802,-4.545700604066038,-1.731589890741168,9.024290113531894,-4.972044699850102,-3.7457487958450595,0.881821062914862,0.74937032635618,0.3922378088582551,0.45283174171296003,0.29108831626952864,0.07932432901148209
3.9000000000000004,11.462145104344122,-4.798707073580864,-1.9237311341507293,9.19406580525589,-5.148367402340278,-3.9408493568911585,0.9176085591900907,0.7552327230416755,0.41119159406874184,0.46057305987575825,0.2882407761196586,0.08127788246531431
3.95,11.925971589990617,-5.060550633518632,-2.12576920009037,9.357989459684692,-5.325486583432475,-4.141611712931944,0.9540604026398207,0.76042543365336,0.4304406775383252,0.4682348461567407,0.28521549858433937,0.08325108550650386
4.0,12.39784083519072,-5.331264809930363,-2.3379855903536018,9.515720390788866,-5.503149574588473,-4.347970538794421,0.9911260891418427,0.7649312205886407,0.44992890974143385,0.47581231218888576,0.2820143743635518,0.08524374081639192
4.05,12.877434938192922,-5.610870388111863,-2.560658270270525,9.666930072559504,-5.68109952689529,-4.559849719587,1.028750653645885,0.7687355685700312,0.4695955705239465,0.48330072230257726,0.2786394040557357,0.08725564913110874
4.1000000000000005,13.364419892269053,-5.899375220486357,-2.7940611322262194,9.81130296291873,-5.859076086616374,-4.777162475335871,1.0668751935562941,0.7718269268360547,0.4893759009935902,0.49069539648525484,0.27509269690747096,0.0892866092614963
4.15,13.858446253922507,-6.1967740681585886,-3.038463466065217,9.94853725134996,-6.036816065900835,-4.999811511433616,1.1054375045275777,0.7741969210773735,0.5092017490717524,0.49799171330626024,0.2713764694952795,0.09133641811323735
4.2,14.359149846546039,-6.503048475811122,-3.2941294376188037,10.078345529141552,-6.214054105220687,-5.227689192746668,1.1443728145716872,0.7758405284409048,0.5290023146882038,0.5051851128050842,0.26749304434032034,0.0934048707071516
4.25,14.866152495650004,-6.818166679450797,-3.561317576484641,10.200455381988034,-6.390523324458677,-5.460677739251543,1.1836145970591543,0.7767562099084093,0.548704975287164,0.5122710993411985,0.2634448484569084,0.09549176019970515
4.3,15.379062791789277,-7.142083546368659,-3.8402802740830615,10.314609905493677,-6.565955959941662,-5.69864944113053,1.2230954387262754,0.7769459956808761,0.5682361678464829,0.5192452444036748,0.2592344118356932,0.09759687790368884
4.3500000000000005,15.897476877363136,-7.474740546550999,-4.1312632929131725,10.420568144862356,-6.740083985098181,-5.941466891351924,1.2627479355714497,0.7764155207955338,0.5875223003853177,0.5261031893788678,0.2548643658625045,0.09972001330908378
4.4,16.420979253543617,-7.816065754672737,-4.434505287836128,10.518105460725828,-6.912639712805572,-6.188983233883227,1.3025055878313212,0.7751740099715687,0.6064906642452078,0.5328406482744008,0.25033744167383154,0.10186095410412181
4.45,16.94914360370052,-8.165973881717258,-4.750237340123945,10.607013823652577,-7.083356377874048,-6.441042425833151,1.342303665230072,0.7732342125091942,0.6250703184332593,0.5394534103977814,0.24565646844992983,0.10401948619650546
4.5,17.481533629831393,-8.524366335198472,-5.078682504931141,10.687102040385899,-7.251968698485259,-6.697479511984449,1.3820800153928618,0.7706122898341293,0.6431929190138612,0.5459373429879363,0.24082437164669088,0.10619539373482449
4.55,18.017703898668127,-8.89113130691064,-5.420055372773996,10.75819591527989,-7.41821341575477,-6.9581209103591775,1.42177579154807,0.7673276598716764,0.660793469767828,0.5522883937980593,0.23584417116733009,0.10838845913013827
4.6000000000000005,18.55720069431391,-9.266143887098313,-5.774561645539027,10.820138350734661,-7.581829810915965,-7.22278470764565,1.461336080116595,0.7634028037550752,0.6778109748088188,0.558502593628129,0.2307189794750312,0.11059846307773649
