name,category,lat,lon,height_m
Pylon 2250561574,POWER_PYLON,18.522284,73.954103,40.0
Pylon 2250561576,POWER_PYLON,18.523179,73.941152,40.0
Pylon 2250561577,POWER_PYLON,18.523223,73.938590,40.0
Pylon 2250561580,POWER_PYLON,18.523756,73.948730,40.0
Pylon 2250561581,POWER_PYLON,18.524012,73.951322,40.0
Pylon 2250561582,POWER_PYLON,18.524021,73.945874,40.0
Pylon 2250561583,POWER_PYLON,18.524329,73.942358,40.0
Pylon 2253906205,POWER_PYLON,18.474165,73.833213,40.0
Tower 2253906356,TOWER,18.540889,73.790554,30.0
Tower 2253906361,TOWER,18.541003,73.791342,30.0
Pylon 2267255971,POWER_PYLON,18.515347,73.975318,40.0
Pylon 2267255973,POWER_PYLON,18.515680,73.978347,40.0
Pylon 2267255976,POWER_PYLON,18.516021,73.981237,40.0
Pylon 2267255979,POWER_PYLON,18.516336,73.972294,40.0
Pylon 2267255980,POWER_PYLON,18.516374,73.984546,40.0
Pylon 2267255987,POWER_PYLON,18.516758,73.987663,40.0
Pylon 2267255990,POWER_PYLON,18.516962,74.017681,40.0
Pylon 2267255991,POWER_PYLON,18.517078,73.990281,40.0
Pylon 2267255992,POWER_PYLON,18.517112,74.014597,40.0
Pylon 2267255993,POWER_PYLON,18.517174,74.010647,40.0
Pylon 2267255995,POWER_PYLON,18.517399,74.020288,40.0
Pylon 2267255996,POWER_PYLON,18.517416,74.007033,40.0
Pylon 2267255997,POWER_PYLON,18.517485,73.994019,40.0
Pylon 2267255999,POWER_PYLON,18.517518,74.003697,40.0
Pylon 2267256001,POWER_PYLON,18.517711,74.000359,40.0
Pylon 2267256003,POWER_PYLON,18.517845,74.023152,40.0
Pylon 2267256005,POWER_PYLON,18.517909,73.997352,40.0
Pylon 2267256007,POWER_PYLON,18.518304,74.025970,40.0
Pylon 2267256010,POWER_PYLON,18.518703,74.028759,40.0
Pylon 2267256014,POWER_PYLON,18.519193,74.031808,40.0
Tower 2269713532,TOWER,18.514932,73.925368,30.0
Tower 2280623610,TOWER,18.501061,73.947735,30.0
Tower 2280623612,TOWER,18.501166,73.947291,30.0
Tower 2289023587,TOWER,18.503622,73.854667,30.0
Pylon 2306725376,POWER_PYLON,18.444865,74.298502,40.0
Pylon 2306725379,POWER_PYLON,18.445289,74.295631,40.0
Pylon 2306725381,POWER_PYLON,18.445700,74.292821,40.0
Pylon 2306725386,POWER_PYLON,18.446170,74.289498,40.0
Pylon 2306725387,POWER_PYLON,18.446473,74.287379,40.0
Pylon 2306725389,POWER_PYLON,18.446850,74.284932,40.0
Pylon 2306725393,POWER_PYLON,18.447228,74.282250,40.0
Pylon 2306725395,POWER_PYLON,18.447543,74.279949,40.0
Pylon 2306725398,POWER_PYLON,18.447761,74.279946,40.0
Pylon 2306725399,POWER_PYLON,18.447800,74.277748,40.0
Pylon 2306725401,POWER_PYLON,18.448029,74.277769,40.0
Pylon 2306725402,POWER_PYLON,18.448279,74.274132,40.0
Pylon 2306725405,POWER_PYLON,18.448677,74.270872,40.0
Pylon 2306725407,POWER_PYLON,18.449077,74.267591,40.0
Pylon 2306725410,POWER_PYLON,18.449589,74.263248,40.0
Pylon 2306725411,POWER_PYLON,18.449878,74.260819,40.0
Pylon 2306725413,POWER_PYLON,18.450221,74.280326,40.0
Pylon 2306725415,POWER_PYLON,18.450342,74.257019,40.0
Pylon 2306725418,POWER_PYLON,18.450692,74.254041,40.0
Pylon 2306725419,POWER_PYLON,18.450985,74.277963,40.0
Pylon 2306725431,POWER_PYLON,18.453684,74.280871,40.0
Pylon 2306725434,POWER_PYLON,18.454185,74.278166,40.0
Pylon 2306725449,POWER_PYLON,18.456277,74.281302,40.0
Pylon 2306725463,POWER_PYLON,18.457663,74.278379,40.0
