name,category,lat,lon,height_m
Pylon 1837893046,POWER_PYLON,26.207856,73.006729,40.0
Pylon 1837893048,POWER_PYLON,26.208478,73.003202,40.0
Pylon 1837893050,POWER_PYLON,26.208843,73.013559,40.0
Pylon 1837893052,POWER_PYLON,26.209058,73.001538,40.0
Pylon 1837893055,POWER_PYLON,26.209321,73.013589,40.0
Pylon 1837893056,POWER_PYLON,26.209452,73.001151,40.0
Pylon 1837893057,POWER_PYLON,26.209512,73.012091,40.0
Pylon 1837893058,POWER_PYLON,26.209661,73.005246,40.0
Pylon 1837893065,POWER_PYLON,26.209717,73.006090,40.0
Pylon 1837893067,POWER_PYLON,26.210519,73.010683,40.0
Pylon 1837893072,POWER_PYLON,26.210504,73.007947,40.0
Pylon 1837893080,POWER_PYLON,26.210698,73.010104,40.0
Pylon 1837893082,POWER_PYLON,26.210736,73.007452,40.0
Pylon 1837893085,POWER_PYLON,26.210761,73.010735,40.0
Pylon 1837893087,POWER_PYLON,26.210791,73.007061,40.0
Pylon 1837893091,POWER_PYLON,26.211688,73.008508,40.0
Pylon 1837893093,POWER_PYLON,26.211697,73.000094,40.0
Pylon 1837893094,POWER_PYLON,26.211795,73.008629,40.0
Pylon 1837893095,POWER_PYLON,26.211881,73.006646,40.0
Pylon 1837893096,POWER_PYLON,26.211890,73.006777,40.0
Pylon 1837893098,POWER_PYLON,26.213051,73.007395,40.0
Pylon 1837893099,POWER_PYLON,26.213766,72.999133,40.0
Pylon 1837893100,POWER_PYLON,26.213809,73.006896,40.0
Pylon 1837893101,POWER_PYLON,26.216078,72.999646,40.0
Pylon 1837893105,POWER_PYLON,26.216455,73.007121,40.0
Pylon 1837893106,POWER_PYLON,26.218718,73.000198,40.0
Pylon 1837893107,POWER_PYLON,26.218955,73.007283,40.0
Pylon 1837893117,POWER_PYLON,26.221440,73.000787,40.0
Pylon 1838142508,POWER_PYLON,26.100909,72.807283,40.0
Pylon 1838142517,POWER_PYLON,26.103037,72.809676,40.0
Pylon 1838142520,POWER_PYLON,26.105309,72.812164,40.0
Pylon 1838142523,POWER_PYLON,26.107543,72.814662,40.0
Pylon 1838142525,POWER_PYLON,26.109784,72.817158,40.0
Pylon 1838142528,POWER_PYLON,26.111996,72.819655,40.0
Pylon 1838142531,POWER_PYLON,26.114227,72.822094,40.0
Pylon 1838142534,POWER_PYLON,26.116461,72.824572,40.0
Pylon 1838142536,POWER_PYLON,26.118663,72.827017,40.0
Pylon 1838142537,POWER_PYLON,26.120879,72.829473,40.0
Pylon 1838142538,POWER_PYLON,26.123090,72.831930,40.0
Pylon 1838142539,POWER_PYLON,26.125304,72.834360,40.0
Pylon 1838142540,POWER_PYLON,26.126562,73.068116,40.0
Pylon 1838142541,POWER_PYLON,26.127547,72.836838,40.0
Pylon 1838142552,POWER_PYLON,26.128896,72.839844,40.0
Pylon 1838142555,POWER_PYLON,26.129135,73.065847,40.0
Pylon 1838142557,POWER_PYLON,26.130186,72.842732,40.0
Pylon 1838142560,POWER_PYLON,26.131561,72.845761,40.0
Pylon 1838142563,POWER_PYLON,26.131832,73.063429,40.0
Pylon 1838142565,POWER_PYLON,26.132810,72.848542,40.0
Pylon 1838142567,POWER_PYLON,26.134218,72.851652,40.0
Pylon 1838142568,POWER_PYLON,26.134231,73.061322,40.0
Pylon 1838142569,POWER_PYLON,26.135625,72.854806,40.0
Pylon 1838142570,POWER_PYLON,26.136715,73.059108,40.0
Pylon 1838142571,POWER_PYLON,26.136825,72.857462,40.0
Pylon 1838142572,POWER_PYLON,26.138116,72.860328,40.0
Pylon 1838142573,POWER_PYLON,26.139330,73.056852,40.0
Pylon 1838142585,POWER_PYLON,26.139383,72.863154,40.0
Pylon 1838142588,POWER_PYLON,26.140733,72.866189,40.0
Pylon 1838142591,POWER_PYLON,26.141459,72.869349,40.0
Pylon 1838142595,POWER_PYLON,26.141911,73.054505,40.0
Pylon 1838142597,POWER_PYLON,26.142145,72.872438,40.0
Pylon 1838142600,POWER_PYLON,26.142872,72.875691,40.0
Pylon 1838142601,POWER_PYLON,26.143539,72.878685,40.0
Pylon 1838142603,POWER_PYLON,26.144272,72.881880,40.0
Pylon 1838142605,POWER_PYLON,26.144557,73.052187,40.0
Pylon 1838142608,POWER_PYLON,26.144957,72.884965,40.0
Pylon 1838142611,POWER_PYLON,26.145684,72.888220,40.0
Pylon 1838142614,POWER_PYLON,26.146369,72.891262,40.0
Pylon 1838142616,POWER_PYLON,26.146978,72.894013,40.0
Pylon 1838142643,POWER_PYLON,26.147181,73.049873,40.0
Pylon 1838142648,POWER_PYLON,26.147693,72.897186,40.0
Pylon 1838142653,POWER_PYLON,26.148312,72.900022,40.0
Pylon 1838142659,POWER_PYLON,26.148348,72.903057,40.0
Pylon 1838142664,POWER_PYLON,26.148487,72.914507,40.0
Pylon 1838142667,POWER_PYLON,26.149404,73.047886,40.0
Pylon 1838142673,POWER_PYLON,26.150126,72.917306,40.0
Pylon 1838142677,POWER_PYLON,26.151660,72.919916,40.0
Pylon 1838142682,POWER_PYLON,26.151734,73.045804,40.0
Pylon 1838142685,POWER_PYLON,26.153308,72.922731,40.0
Pylon 1838142690,POWER_PYLON,26.154213,73.043579,40.0
Pylon 1838142693,POWER_PYLON,26.154889,72.925442,40.0
Pylon 1838142698,POWER_PYLON,26.156501,72.928146,40.0
Pylon 1838142732,POWER_PYLON,26.156654,73.041382,40.0
Pylon 1838142739,POWER_PYLON,26.157959,72.930632,40.0
Pylon 1838142745,POWER_PYLON,26.159137,73.039160,40.0
Pylon 1838142752,POWER_PYLON,26.159229,72.932817,40.0
Pylon 1838142781,POWER_PYLON,26.160657,72.935305,40.0
Pylon 1838142789,POWER_PYLON,26.161531,73.037028,40.0
Pylon 1838142792,POWER_PYLON,26.161716,72.937094,40.0
Pylon 1838142802,POWER_PYLON,26.162434,72.938389,40.0
Pylon 1838142846,POWER_PYLON,26.163747,72.940509,40.0
Pylon 1838142851,POWER_PYLON,26.164039,73.034781,40.0
Pylon 1838142854,POWER_PYLON,26.164810,72.942303,40.0
Pylon 1838142861,POWER_PYLON,26.166369,72.944980,40.0
Pylon 1838142866,POWER_PYLON,26.166442,73.032643,40.0
Pylon 1838142873,POWER_PYLON,26.167987,72.947688,40.0
Pylon 1838142878,POWER_PYLON,26.168980,73.030365,40.0
Pylon 1838142882,POWER_PYLON,26.169608,72.950404,40.0
Pylon 1838142884,POWER_PYLON,26.171250,72.953263,40.0
Pylon 1838142890,POWER_PYLON,26.171406,73.028163,40.0
Pylon 1838142939,POWER_PYLON,26.172472,73.018620,40.0
Pylon 1838142944,POWER_PYLON,26.172934,72.956099,40.0
Pylon 1838142949,POWER_PYLON,26.173744,73.026039,40.0
Pylon 1838142957,POWER_PYLON,26.174528,72.958892,40.0
Pylon 1838142959,POWER_PYLON,26.176229,72.961758,40.0
Pylon 1838142961,POWER_PYLON,26.176583,73.024124,40.0
Pylon 1838142962,POWER_PYLON,26.177826,72.964501,40.0
Pylon 1838142963,POWER_PYLON,26.178534,73.017323,40.0
Pylon 1838142965,POWER_PYLON,26.179452,73.022190,40.0
Pylon 1838142968,POWER_PYLON,26.179565,72.967488,40.0
Pylon 1838142970,POWER_PYLON,26.181305,72.970429,40.0
Pylon 1838142985,POWER_PYLON,26.181710,73.016642,40.0
Pylon 1838142987,POWER_PYLON,26.182279,73.020293,40.0
Pylon 1838142988,POWER_PYLON,26.182809,72.973098,40.0
Pylon 1838142989,POWER_PYLON,26.183593,72.974351,40.0
Pylon 1838142990,POWER_PYLON,26.183888,72.973984,40.0
Pylon 1838142991,POWER_PYLON,26.184647,73.015999,40.0
Pylon 1838142992,POWER_PYLON,26.184884,73.018594,40.0
Pylon 1838142993,POWER_PYLON,26.185232,72.977129,40.0
Pylon 1838142994,POWER_PYLON,26.186072,72.971756,40.0
Pylon 1838142996,POWER_PYLON,26.186936,72.980023,40.0
Pylon 1838142999,POWER_PYLON,26.186948,73.015528,40.0
Pylon 1838143001,POWER_PYLON,26.188399,72.969393,40.0
Pylon 1838143003,POWER_PYLON,26.190646,72.967091,40.0
Pylon 1838143017,POWER_PYLON,26.191743,73.303479,40.0
Pylon 1838143020,POWER_PYLON,26.192175,73.299715,40.0
Pylon 1838143021,POWER_PYLON,26.192536,73.296556,40.0
Pylon 1838143022,POWER_PYLON,26.192785,73.305944,40.0
Pylon 1838143023,POWER_PYLON,26.192847,72.964867,40.0
Pylon 1838143024,POWER_PYLON,26.192913,73.293102,40.0
Pylon 1838143025,POWER_PYLON,26.193296,73.289692,40.0
Pylon 1838143026,POWER_PYLON,26.193715,73.286042,40.0
Pylon 1838143027,POWER_PYLON,26.194018,73.308797,40.0
Pylon 1838143028,POWER_PYLON,26.194971,72.962701,40.0
Pylon 1838143030,POWER_PYLON,26.195316,73.311866,40.0
Pylon 1838143033,POWER_PYLON,26.195494,73.036836,40.0
Pylon 1838143035,POWER_PYLON,26.195508,73.043414,40.0
Pylon 1838143048,POWER_PYLON,26.195511,73.045990,40.0
