lat,lon,elev_m,slope_deg,roughness_m,surface_type
26.600000,73.020000,256.11,0.111,0.29,flat
26.600000,73.022000,255.85,0.087,0.21,flat
26.600000,73.024000,255.66,0.081,0.19,flat
26.600000,73.026000,255.46,0.081,0.19,flat
26.600000,73.028000,255.26,0.081,0.19,flat
26.600000,73.030000,255.06,0.081,0.19,flat
26.600000,73.032000,254.86,0.081,0.19,flat
26.600000,73.034000,254.66,0.081,0.19,flat
26.600000,73.036000,254.46,0.081,0.19,flat
26.600000,73.038000,254.26,0.081,0.19,flat
26.600000,73.040000,254.06,0.081,0.19,flat
26.600000,73.042000,253.86,0.081,0.19,flat
26.600000,73.044000,253.66,0.081,0.19,flat
26.600000,73.046000,253.46,0.081,0.19,flat
26.600000,73.048000,253.26,0.081,0.19,flat
26.600000,73.050000,253.06,0.081,0.19,flat
26.600000,73.052000,252.86,0.081,0.19,flat
26.600000,73.054000,252.66,0.081,0.19,flat
26.600000,73.056000,252.46,0.081,0.19,flat
26.600000,73.058000,252.26,0.081,0.19,flat
26.600000,73.060000,252.06,0.081,0.19,flat
26.600000,73.062000,251.86,0.080,0.19,flat
26.600000,73.064000,251.66,0.078,0.19,flat
26.600000,73.066000,251.47,0.076,0.18,flat
26.600000,73.068000,251.27,0.074,0.18,flat
26.600000,73.070000,251.07,0.072,0.18,flat
26.600000,73.072000,250.87,0.070,0.18,flat
26.600000,73.074000,250.67,0.069,0.17,flat
26.600000,73.076000,250.47,0.067,0.17,flat
26.600000,73.078000,250.27,0.066,0.17,flat
26.600000,73.080000,250.07,0.047,0.20,flat
26.600000,73.082000,250.52,0.180,0.54,flat
26.600000,73.084000,251.32,0.229,0.68,flat
26.600000,73.086000,252.12,0.231,0.68,flat
26.600000,73.088000,252.92,0.236,0.68,flat
26.600000,73.090000,253.71,0.242,0.69,flat
26.600000,73.092000,254.51,0.250,0.70,flat
26.600000,73.094000,255.31,0.260,0.71,flat
26.600000,73.096000,256.11,0.272,0.73,flat
26.600000,73.098000,256.91,0.285,0.74,flat
26.600000,73.100000,257.70,0.222,0.51,flat
26.600000,73.102000,257.69,0.194,0.41,flat
26.600000,73.104000,257.19,0.204,0.52,flat
26.600000,73.106000,256.69,0.181,0.49,flat
26.600000,73.108000,256.19,0.162,0.47,flat
26.600000,73.110000,255.69,0.149,0.45,flat
26.600000,73.112000,255.19,0.143,0.45,flat
26.600000,73.114000,254.69,0.146,0.45,flat
26.600000,73.116000,254.19,0.156,0.46,flat
26.600000,73.118000,253.70,0.172,0.48,flat
26.600000,73.120000,253.20,0.181,0.44,flat
26.600000,73.122000,252.82,0.169,0.37,flat
26.600000,73.124000,252.52,0.155,0.33,flat
26.600000,73.126000,252.22,0.148,0.32,flat
26.600000,73.128000,251.92,0.141,0.31,flat
26.600000,73.130000,251.62,0.135,0.30,flat
26.600000,73.132000,251.32,0.128,0.29,flat
26.600000,73.134000,251.02,0.122,0.28,flat
26.600000,73.136000,250.72,0.116,0.28,flat
26.600000,73.138000,250.42,0.111,0.27,flat
26.600000,73.140000,250.13,0.081,0.19,flat
26.600000,73.142000,250.06,0.061,0.12,flat
26.600000,73.144000,250.16,0.072,0.14,flat
26.600000,73.146000,250.26,0.078,0.15,flat
26.600000,73.148000,250.36,0.083,0.16,flat
26.600000,73.150000,250.46,0.088,0.17,flat
26.600000,73.152000,250.56,0.094,0.18,flat
26.600000,73.154000,250.66,0.099,0.19,flat
26.600000,73.156000,250.76,0.105,0.20,flat
26.600000,73.158000,250.86,0.110,0.21,flat
26.600000,73.160000,250.96,0.124,0.25,flat
26.600000,73.162000,251.22,0.141,0.34,flat
26.600000,73.164000,251.62,0.142,0.38,flat
26.600000,73.166000,252.02,0.131,0.37,flat
26.600000,73.168000,252.42,0.123,0.36,flat
26.600000,73.170000,252.82,0.117,0.35,flat
26.600000,73.172000,253.22,0.115,0.35,flat
26.600000,73.174000,253.62,0.116,0.35,flat
26.600000,73.176000,254.01,0.120,0.35,flat
26.600000,73.178000,254.41,0.128,0.36,flat
26.600000,73.180000,254.81,0.151,0.41,flat
26.600000,73.182000,255.32,0.182,0.49,flat
26.600000,73.184000,255.92,0.196,0.52,flat
26.600000,73.186000,256.51,0.199,0.53,flat
26.600000,73.188000,257.11,0.202,0.53,flat
26.600000,73.190000,257.71,0.205,0.54,flat
26.600000,73.192000,258.31,0.208,0.54,flat
