name,category,lat,lon,height_m
Pylon 340463034,POWER_PYLON,12.968205,80.085508,40.0
Pylon 340463175,POWER_PYLON,12.965327,80.084581,40.0
Pylon 340463193,POWER_PYLON,12.966883,80.085105,40.0
Pylon 340463897,POWER_PYLON,12.983193,80.085474,40.0
Pylon 340463997,POWER_PYLON,12.992510,80.085465,40.0
Pylon 340464017,POWER_PYLON,12.995847,80.085457,40.0
Pylon 340464053,POWER_PYLON,12.989382,80.085551,40.0
Pylon 340464058,POWER_PYLON,12.986254,80.085508,40.0
Pylon 340464177,POWER_PYLON,12.999208,80.085448,40.0
Pylon 340464200,POWER_PYLON,13.002228,80.085457,40.0
Pylon 340464353,POWER_PYLON,13.008735,80.085412,40.0
Pylon 340465834,POWER_PYLON,13.005531,80.085414,40.0
Pylon 340467344,POWER_PYLON,13.011184,80.087010,40.0
Pylon 340467560,POWER_PYLON,13.013693,80.088555,40.0
Pylon 340468408,POWER_PYLON,13.017445,80.090494,40.0
Pylon 340468860,POWER_PYLON,13.019820,80.092004,40.0
Pylon 340468887,POWER_PYLON,13.023561,80.094838,40.0
Pylon 340468897,POWER_PYLON,13.020898,80.093137,40.0
Pylon 340469000,POWER_PYLON,13.024701,80.095160,40.0
Pylon 340469017,POWER_PYLON,13.022900,80.093953,40.0
Pylon 340469059,POWER_PYLON,13.025919,80.096357,40.0
Pylon 340469099,POWER_PYLON,13.018627,80.091714,40.0
Pylon 340469261,POWER_PYLON,13.027012,80.096614,40.0
Pylon 340469320,POWER_PYLON,13.028893,80.097944,40.0
Pylon 340469346,POWER_PYLON,13.030437,80.098805,40.0
Pylon 340469349,POWER_PYLON,13.029891,80.100177,40.0
Pylon 340469392,POWER_PYLON,13.028235,80.097833,40.0
Pylon 340469433,POWER_PYLON,13.031496,80.102494,40.0
Pylon 340469463,POWER_PYLON,13.033123,80.104788,40.0
Pylon 340471522,POWER_PYLON,13.012076,80.087043,40.0
Pylon 340471716,POWER_PYLON,13.014819,80.088803,40.0
Pylon 340471819,POWER_PYLON,13.016168,80.090135,40.0
Pylon 340472083,POWER_PYLON,13.004809,80.084228,40.0
Pylon 340472172,POWER_PYLON,13.006545,80.084620,40.0
Pylon 340472260,POWER_PYLON,13.009335,80.085295,40.0
Pylon 340512652,POWER_PYLON,13.029365,80.001391,40.0
Pylon 340512657,POWER_PYLON,13.031464,80.003623,40.0
Pylon 340512701,POWER_PYLON,13.033103,80.005417,40.0
Pylon 340514744,POWER_PYLON,13.034859,80.007237,40.0
Pylon 340515078,POWER_PYLON,13.036765,80.009228,40.0
Pylon 340515084,POWER_PYLON,13.038772,80.011331,40.0
Pylon 340515085,POWER_PYLON,13.037077,80.007995,40.0
Pylon 340515086,POWER_PYLON,13.038892,80.009935,40.0
Pylon 340515089,POWER_PYLON,13.040422,80.011643,40.0
Pylon 340515094,POWER_PYLON,13.035405,80.006210,40.0
Pylon 340515100,POWER_PYLON,13.033707,80.004304,40.0
Pylon 340515106,POWER_PYLON,13.032219,80.002708,40.0
Pylon 340515368,POWER_PYLON,13.030580,80.000888,40.0
Pylon 341911676,POWER_PYLON,13.051760,80.040529,40.0
Pylon 341911754,POWER_PYLON,13.050135,80.040251,40.0
Pylon 341911779,POWER_PYLON,13.051049,80.038958,40.0
Pylon 341911854,POWER_PYLON,13.049862,80.036323,40.0
Pylon 341911966,POWER_PYLON,13.049107,80.037625,40.0
Pylon 341912090,POWER_PYLON,13.052495,80.042142,40.0
Pylon 341912193,POWER_PYLON,13.053306,80.044005,40.0
Pylon 341912387,POWER_PYLON,13.051071,80.042732,40.0
Pylon 341912592,POWER_PYLON,13.052083,80.045281,40.0
Pylon 341912650,POWER_PYLON,13.048036,80.034964,40.0
Pylon 341912762,POWER_PYLON,13.047058,80.032346,40.0
Pylon 341912923,POWER_PYLON,13.046055,80.029891,40.0
Pylon 341912977,POWER_PYLON,13.044934,80.026999,40.0
Pylon 341913022,POWER_PYLON,13.043939,80.024458,40.0
